"Part";"Value";"Device";"Package";"Description";"";
"C3";"0.1uf";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"C4";"0.1uf";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"C5";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"C6";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"C7";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C8";"47uF";"CAP_POL3528";"EIA3528";"Capacitor Polarized";"";
"C9";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C10";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"FRAME1";"FRAME-LEDGER";"FRAME-LEDGER";"CREATIVE_COMMONS";"Schematic Frame";"";
"IC1";"74LS595D";"74LS595D";"SO16";"8-bit SHIFT REGISTER, output latch";"";
"IC2";"74LS595D";"74LS595D";"SO16";"8-bit SHIFT REGISTER, output latch";"";
"IC3";"AVR-MEGA8-AI";"AVR-MEGA8-AI";"TQFP32-08";"MICROCONTROLLER";"";
"IC4";"74LS595D";"74LS595D";"SO16";"8-bit SHIFT REGISTER, output latch";"";
"JP1";"M16LOCK";"M16LOCK";"1X16_LOCK";"1x16 .1" header";"";
"JP2";"M16LOCK";"M16LOCK";"1X16_LOCK";"1x16 .1" header";"";
"JP3";"";"M06SMD";"1X06-SMD";"Header 6";"";
"JP4";"";"M06LOCK";"1X06_LOCK";"Header 6";"";
"LOGO1";"OSHW-LOGOL";"OSHW-LOGOL";"OSHW-LOGO-L";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";
"R1";"10k";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R2";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R3";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R4";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R5";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R6";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R7";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R8";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R9";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R10";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R11";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R12";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R13";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R14";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R15";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R16";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R17";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R18";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R19";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R20";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R21";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R22";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R23";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R24";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R25";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"U$1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";
"U$2";"REVISION";"REVISION";"REVISION";"";"";
"U$3";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";
"U2";"AVR_SPI_PRG_6PTH";"AVR_SPI_PRG_6PTH";"2X3";"AVR ISP 6 Pin";"";
"U3";"16 MHz";"RESONATORSMD";"RESONATOR-SMD";"Resonator";"";
"ULN2803";"";"ULN2803SOICW";"SO18L";"Darlington Driver";"";
