"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C2";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C3";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C4";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C5";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C6";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C7";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C8";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C9";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C10";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C11";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C12";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C13";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C14";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C15";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C16";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C17";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C18";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C19";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C20";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C21";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C22";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C23";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C24";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C25";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C26";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C27";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C28";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C29";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C30";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C31";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C32";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C33";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C34";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"C35";"";"CAP_CERAMIC_0805NO";"_0805NO";"Ceramic Capacitors";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"J1";"1X2-3.5MM";"1X2-3.5MM";"1X2-3.5MM";"3.5mm Terminal block";"";
"JP1";"";"HEADER-1X2ROUND";"1X02_ROUND";"PIN HEADER";"";
"JP2";"";"PINHD-1X1CB";"1X01-CLEANBIG";"Pin header 1x1 for 0.1" spacing";"";
"LED1";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED2";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED3";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED4";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED5";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED6";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED7";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED8";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED9";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED10";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED11";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED12";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED13";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED14";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED15";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED16";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED17";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED18";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED19";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED20";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED21";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED22";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED23";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED24";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED25";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED26";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED27";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED28";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED29";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED30";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED31";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED32";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED33";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED34";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED35";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED36";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED37";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED38";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED39";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"LED40";"WS2812B5050";"WS2812B5050";"WS2812B";"";"";
"Q1";"IRLML6401";"MOSFET-PWIDE";"SOT23-WIDE";"P-Channel Mosfet";"";
"R1";"";"RESISTOR_0805NO";"_0805NO";"Resistors";"";
"SJ1";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SW1";"SPST_TACT-EVQQ2";"SPST_TACT-EVQQ2";"EVQ-Q2";"SMT 6mm switch, EVQQ2 series";"";
"U1";"ARDUINOR3-BPLACE";"ARDUINOR3-BPLACE";"ARDUINOR3-BPLACE";"This is a new object for the new Arduino R3 - with extra pins that you may want to use (such as IOref, and duplicated A4/A5";"";
