"Part";"Value";"Device";"Package";"Description";"";
"C1";"0.1uF";"CAPKIT";"CAP-PTH-SMALL-KIT";"Capacitor";"";
"C2";"100uF";"CAP_POLPTH1";"CPOL-RADIAL-100UF-25V";"Capacitor Polarized";"";
"C3";"0.1uF";"CAPKIT";"CAP-PTH-SMALL-KIT";"Capacitor";"";
"C4";"0.1uF";"CAPKIT";"CAP-PTH-SMALL-KIT";"Capacitor";"";
"C5";"0.1uF";"CAPKIT";"CAP-PTH-SMALL-KIT";"Capacitor";"";
"C6";"10uF";"CAP_POLPTH2";"CPOL-RADIAL-10UF-25V";"Capacitor Polarized";"";
"C7";"1nF";"CAPKIT";"CAP-PTH-SMALL-KIT";"Capacitor";"";
"C8";"0.1uF";"CAPKIT";"CAP-PTH-SMALL-KIT";"Capacitor";"";
"C9";"0.1uF";"CAPKIT";"CAP-PTH-SMALL-KIT";"Capacitor";"";
"C10";"0.1uF";"CAPKIT";"CAP-PTH-SMALL-KIT";"Capacitor";"";
"C11";"220uF";"CAP_POLPTH1";"CPOL-RADIAL-100UF-25V";"Capacitor Polarized";"";
"C12";"10uF";"CAP_POLPTH2";"CPOL-RADIAL-10UF-25V";"Capacitor Polarized";"";
"IC2";"";"ATMEGA328P_PDIP_EZ_PB0";"DIL28-EZ-PB0";"Polarized FP for kits with PB0 removed.";"";
"J1";"POWER_JACKPTH_LOCK";"POWER_JACKPTH_LOCK";"POWER_JACK_PTH_LOCK";"Power Jack";"";
"J2";"AVR_SPI_PRG_6PTH";"AVR_SPI_PRG_6PTH";"2X3";"AVR ISP 6 Pin";"";
"JP1";"FTDI_BASICPTH";"FTDI_BASICPTH";"FTDI_BASIC";"FTDI Basic: 3.3V and 5V";"";
"JP2";"M10LOCK";"M10LOCK";"1X10_LOCK";"Header 10";"";
"JP3";"";"M02PTH";"1X02";"Header 2";"";
"JP4";"";"M02PTH4";"1X02_XTRA_BIG";"Header 2";"";
"JP8";"LOGO-SFESK";"LOGO-SFESK";"SFE-LOGO-FLAME";"Spark Fun Electronics PCB Logo";"";
"JP9";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"JP11";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"JP12";"";"M07";"1X07";"Header 7";"";
"LED1";"DNP";"LED3MM";"LED3MM";"LEDs";"";
"R1";"10k";"RESISTORPTH-1/4W";"AXIAL-0.4";"Resistor";"";
"R2";"15k";"RESISTORPTH-1/4W";"AXIAL-0.4";"Resistor";"";
"R3";"15k";"RESISTORPTH-1/4W";"AXIAL-0.4";"Resistor";"";
"R4";"DNP-330";"RESISTORPTH-1/4W";"AXIAL-0.4";"Resistor";"";
"R5";"10";"RESISTORPTH-1/4W";"AXIAL-0.4";"Resistor";"";
"SJ1";"SOLDERJUMPERNO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"U$1";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";
"U$2";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"";"";
"U1";"LM386";"LM386";"DIP08";"low voltage audio power amplifier";"";
"U2";"Encoder";"ENCODER-QUADRATURE";"ENCODER-16MM-QUAD";"quadrature encoder from Top-Up, part#EC16PHBF-B-20F-24-24C-16Y";"";
"U3";"";"POT_SWITCHPOT_PTH_SWITCH";"POT_PTH_SWITCH";"Potentiometer w/ switch.";"";
"U5";"V_REG_317SINK";"V_REG_317SINK";"TO220-ADJ";"Voltage Regulator";"";
