"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"4.7uF";"4.7UF-6.3V-10%(0603)0603";"0603-CAP";"CAP-08280";"CAP-08280";"4.7uF";
"C2";"4.7uF";"4.7UF-6.3V-10%(0603)0603";"0603-CAP";"CAP-08280";"CAP-08280";"4.7uF";
"D1";"RED";"LED-RED0603";"LED-0603";"Assorted Red LEDs";"DIO-00819";"RED";
"D2";"BLUE";"LED-BLUE0603";"LED-0603";"Blue LEDs for production use";"DIO-08575";"BLUE";
"FID1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID3";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID4";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"FRAME2";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"JP1";"USB_MICROB_PLUG";"USB_MICROB_PLUGCONN-11752";"USB-B-MICRO-SMD_V03";"USB Micro-B connectors";"CONN-11752";"";
"JP3";"M02PTH";"M02PTH";"1X02";"Standard 2-pin 0.1" header. Use with";"";"";
"LOGO1";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";"";
"LOGO4";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SFE Logo, name and flame";"";"";
"R1";"2.0k";"2.0KOHM1/10W5%(0603)";"0603-RES";"RES-08296";"RES-08296";"2.0k";
"R2";"330";"330OHM1/10W1%(0603)";"0603-RES";"RES-00818";"RES-00818";"330";
"R3";"1k";"1KOHM1/10W1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"SJ1";"LED DISABLE";"JUMPER-PAD-2-NC_BY_TRACE";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";"";"";"";
"SW1";"SWITCH_SPDT";"SWITCH_SPDT";"KPS-1290";"SWCH-10651";"SWCH-10651";"";
"U1";"MCP73831";"MCP73831";"SOT23-5";"Miniature single cell, fully integrated Li-Ion, Li-polymer charge management controller";"IC-09995";"";
"U2";"EDISON_CONNECTOR_FULLMOUNTING_HOLES";"EDISON_CONNECTOR_FULLMOUNTING_HOLES";"EDISON_DAUGHTER";"";"";"";
"U3";"EDISON_CONNECTOR_FULLHEADER";"EDISON_CONNECTOR_FULLHEADER";"DF40C-70DP-0.4(51)";"";"";"";
