"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"0.1uF";"0.1UF-0603-25V-(+80/-20%)";"0603";"0.1µF ceramic capacitors";"CAP-00810";"0.1uF";
"C2";"1.0uF";"1.0UF-0603-16V-10%";"0603";"1µF ceramic capacitors";"CAP-00868";"1.0uF";
"D1";"3.6V";"DIODE-ZENER-BZT52C3V6S";"SOD-323";"Zener Diode";"DIO-08199";"3.6V";
"D2";"3.6V";"DIODE-ZENER-BZT52C3V6S";"SOD-323";"Zener Diode";"DIO-08199";"3.6V";
"D3";"3.6V";"DIODE-ZENER-BZT52C3V6S";"SOD-323";"Zener Diode";"DIO-08199";"3.6V";
"D4";"RED";"LED-RED0603";"LED-0603";"Red SMD LED";"DIO-00819";"RED";
"FD1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FD2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FD3";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FD4";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame - Letter";"";"";
"H2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"H4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"J1";"GATORGATOR_MINI";"GATORGATOR_MINI";"GATOR_MINI";"";"";"";
"J2";"GATORGATOR_MINI";"GATORGATOR_MINI";"GATOR_MINI";"";"";"";
"J3";"GATORGATOR_MINI";"GATORGATOR_MINI";"GATOR_MINI";"";"";"";
"J4";"GATORGATOR_MINI";"GATORGATOR_MINI";"GATOR_MINI";"";"";"";
"J5";"GATORGATOR_MINI";"GATORGATOR_MINI";"GATOR_MINI";"";"";"";
"J6";"GATORGATOR_MINI";"GATORGATOR_MINI";"GATOR_MINI";"";"";"";
"J7";"GATORGATOR_MINI";"GATORGATOR_MINI";"GATOR_MINI";"";"";"";
"J8";"GATORGATOR_MINI";"GATORGATOR_MINI";"GATOR_MINI";"";"";"";
"LOGO1";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME_.1";"SparkFun Font Logo";"";"";
"LOGO2";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SparkFun Font Logo w/ Flame";"";"";
"LOGO4";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open-Source Hardware (OSHW) Logo";"";"";
"Q1";"2.5A/30V/105mΩ";"MOSFET_PCH-DMG2307L";"SOT23-3";"P-channel MOSFETs";"TRANS-11308";"2.5A/30V/105mΩ";
"R1";"1k";"1KOHM-0603-1/10W-1%";"0603";"1kΩ resistor";"RES-07856";"1k";
"R2";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"RES-07857";"4.7k";
"R3";"100k";"100KOHM-0603-1/10W-1%";"0603";"100kΩ resistor";"RES-07828";"100k";
"R4";"100k";"100KOHM-0603-1/10W-1%";"0603";"100kΩ resistor";"RES-07828";"100k";
"R5";"10k";"10KOHM-0603-1/10W-1%";"0603";"10kΩ resistor";"RES-00824";"10k";
"R6";"100k";"100KOHM-0603-1/10W-1%";"0603";"100kΩ resistor";"RES-07828";"100k";
"R13";"10k";"10KOHM-0603-1/10W-1%";"0603";"10kΩ resistor";"RES-00824";"10k";
"R14";"10k";"10KOHM-0603-1/10W-1%";"0603";"10kΩ resistor";"RES-00824";"10k";
"U2";"CCS811";"CCS811PRODUCTION";"LGA10";"AMS CCS811 &ndash; I2C Digital Gas Sensor";"IC-13607";"CCS811";
"U3";"BME280";"BME280";"LGA-8-2.5X2.5";"Bosch BME280 &ndash; Combined Humidity and Pressure Sensor";"IC-13090";"BME280";
