"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C7";"0.1uF";"CAP_CERAMIC_0603MP";"_0603MP";"Ceramic Capacitors";"";
"C8";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C9";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C11";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C12";"1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C13";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C14";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C16";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C17";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C19";"22pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C20";"22pF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"CONN1";"STEMMA_I2C_QTSKINNY";"STEMMA_I2C_QTSKINNY";"JST_SH4_SKINNY";"";"";
"D2";"  NSR0320";"DIODE_SOD323MINI";"SOD-323_MINI";"Diode";"";
"IC2";"RP2040_QFN56";"RP2040_QFN56";"QFN56_7MM_REDUCEDEPAD";"";"";
"LED1";"WS2812B_SK6805_1515";"WS2812B_SK6805_1515";"SK6805_1515";"";"";
"R1";"10K";"RESISTOR_4PACK";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R6";"1K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R14";"27";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R15";"27";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R16";"1K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"SW2";"";"SWITCH_SPST_TACT_RA";"SPST_TACTILE_RA";"Switch - SPST";"";
"SW3";"";"SWITCH_SPST_TACT_RA";"SPST_TACTILE_RA";"Switch - SPST";"";
"TP3";"";"TESTPOINTROUND1.5MMNO";"TESTPOINT_ROUND_1.5MM_NO";"Test Point";"";
"TP4";"";"TESTPOINTROUND1.5MMNO";"TESTPOINT_ROUND_1.5MM_NO";"Test Point";"";
"U$1";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$2";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$4";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$6";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$8";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U1";"AP2112K-3.3";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"U5";"8MB";"SPIFLASH_8PIN_4X4";"USON8_4X4";"SOIC8 SPI Flash";"";
"X1";"";"USB_TYPEAPCB";"USBA_PCB";"USB - Type A Connectors";"";
"Y1";"12MHZ";"CRYSTAL2.5X2.0";"CRYSTAL_2.5X2";"Crystals";"";
