"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C2";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C5";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"D1";"RED";"LED0603_NOOUTLINE";"CHIPLED_0603_NOOUTLINE";"LED";"";
"D2";"GREEN";"LED0603_NOOUTLINE";"CHIPLED_0603_NOOUTLINE";"LED";"";
"FID1";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"IC1";"CP2102N-24";"CP2102N-24";"QFN24_4MM_SMSC";"";"";
"JP1";"FTDI";"HEADER-1X676MIL";"1X06_ROUND_76";"PIN HEADER";"";
"JP2";"Modem";"HEADER-1X870MIL";"1X08_ROUND_70";"PIN HEADER";"";
"JP4";"Control";"HEADER-1X870MIL";"1X08_ROUND_70";"PIN HEADER";"";
"R1";"20K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R2";"20K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R3";"5.1K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R4";"5.1K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R5";"47K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R6";"20K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"U$18";"MOUNTINGHOLE2.0";"MOUNTINGHOLE2.0";"MOUNTINGHOLE_2.0_PLATED";"Mounting Hole";"EXCLUDE";
"U$19";"MOUNTINGHOLE2.0";"MOUNTINGHOLE2.0";"MOUNTINGHOLE_2.0_PLATED";"Mounting Hole";"EXCLUDE";
"X2";"";"USB_C";"USB_C_CUSB31-CFM2AX-01-X";"USB Type-C USB 2.0 Connector";"";
