"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"20pF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"20pF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C5";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C6";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C7";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C8";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C9";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C10";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C11";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C12";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C16";"10uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C17";"1uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C18";"0.1uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C19";"10µF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C20";"1uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C21";"10µF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C22";"10uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"D1";"MM3Z24VT1G";"DIODESMA";"SMADIODE";"Diode";"";
"D2";"MBR0540";"DIODESOD-123";"SOD-123";"Diode";"";
"D3";"1N4148";"DIODESOD-323F";"SOD-323F";"Diode";"";
"D4";"1N4148";"DIODESOD-323F";"SOD-323F";"Diode";"";
"FB2";"Ferrite";"FERRITE_0805MP";"_0805MP";"Ferrite Bead";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"J1";"40PINFPCM4-1734839-0";"40PINFPCM4-1734839-0";"4-1734839-0";"OMRON FPC Connector";"";
"JP1";"Breakout";"PINHD-1X15-CB";"1X15-CB";"PIN HEADER";"";
"L1";"6.8uH large inductor";"INDUCTORNR5040";"INDUCTOR_5X5MM_NR5040_NOTHERMALS";"Inductors";"";
"R1";"3Ω";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R3";"1M";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"33";"RESISTOR_4PACK_US";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R5";"33";"RESISTOR_4PACK_US";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R6";"33";"RESISTOR_4PACK_US";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R7";"33";"RESISTOR_4PACK_US";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R8";"33";"RESISTOR_4PACK_US";"RESPACK_4X0603";"Resistor Packs (4 resistors)";"";
"R9";"12Ω";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R10";"12Ω";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R11";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R12";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"SJ1";"+25mA";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ2";"+100mA";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"U$21";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$22";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$23";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$24";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U1";"RA8875";"RA8875";"LQFP100";"RA8875 TFT LCD Controller";"";
"U3";"FAN5333BSX";"FAN5331";"SOT23-5@1";"FAN5331 - LED/OLED 20V Boost Converter";"";
"U4";"MIC5225-3.3v";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"U5";"74HC4050";"74HC4050D";"SOIC16";"6-channel level shifter";"";
"Y1";"20MHz";"CRYSTAL3.2X2.5";"CRYSTAL_3.2X2.5";"Crystals";"";
