"Part";"Value";"Device";"Package";"Description";"";
"C1";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C2";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"C3";"22pF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"C4";"22pF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";
"D1";"Blue";"LED0603";"LED-0603";"LEDs";"";
"D2";"Red";"LED0603";"LED-0603";"LEDs";"";
"D3";"Blue";"LED0603";"LED-0603";"LEDs";"";
"F1";"500mA";"PTCSMD-W";"PTC-1206-WIDE";"Resettable Fuse PTC";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";
"JP1";"Power Select";"M02PTH";"1X02";"Header 2";"";
"JP2";"AVR_SPI_PRG_6PTH";"AVR_SPI_PRG_6PTH";"2X3";"AVR ISP 6 Pin";"";
"JP3";"AVR_SPI_PROG2SHROUDED_SMD";"AVR_SPI_PROG2SHROUDED_SMD";"2X5-SHROUDED_SMD";"AVR ICSP Header";"";
"LED1";"Blue";"LED0603";"LED-0603";"LEDs";"";
"LED2";"Blue";"LED0603";"LED-0603";"LEDs";"";
"LOGO1";"OSHW-LOGOM";"OSHW-LOGOM";"OSHW-LOGO-M";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";
"Q1";"12 MHz";"CRYSTAL5X3";"CRYSTAL-SMD-5X3";"Crystals";"";
"R1";"27";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R2";"27";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R3";"1.5K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R4";"1K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R5";"1K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R6";"1K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R7";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R8";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R9";"1K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"R10";"22K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";
"S1";"Power Select";"SWITCH-SPSTSMD";"AYZ0202";"SPST Switch";"";
"U$1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$2";"LOGO-SFESK";"LOGO-SFESK";"SFE-LOGO-FLAME";"Spark Fun Electronics PCB Logo";"";
"U$3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$5";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$6";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";
"U$7";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";
"U$8";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"U1";"ATTINY2313-20S";"ATTINY2313-20S";"SO20L";"MICROCONTROLLER";"";
"U2";"74ACT125D";"74ACT125D";"SO014";"Quad Buffer with 3-State Outputs-";"";
"X2";"USBSMD";"USBSMD";"USB-MINIB";"USB Connectors";"";
