"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"D2";"MBR120";"DIODESOD-123";"SOD-123";"Diode";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"IC1";"74LVC2G34DBVR";"74LVC2G34DBVR";"SOT23-6";"";"";
"JP1";"";"PINHD-1X1CB";"1X01-CLEANBIG";"Pin header 1x1 for 0.1" spacing";"";
"JP2";"";"PINHD-1X1CB";"1X01-CLEANBIG";"Pin header 1x1 for 0.1" spacing";"";
"JP4";"";"PINHD-1X6B";"1X06-BIG";"PIN HEADER";"";
"JP5";"";"HEADER-2X3";"2X03_ROUND_70MIL";"PIN HEADER";"";
"LED1";"RED";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED3";"Blue";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED4";"Blue";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"R1";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"470";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"2.2K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R6";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R8";"220";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R10";"220";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"SJ1";"";"SOLDERJUMPER_2WAY";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";"2-Way Solder Jumper";"";
"SW1";"SPST_TACT-KMR2";"SPST_TACT-KMR2";"KMR2";"SMT 6mm switch, EVQQ2 series";"";
"U1";"BlueFruit";"BLUETOOTH_MODULE";"BLUETOOTH_MODULE";"BLUETOOTH MODULE";"";
"U2";"MIC5225-3.3";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"VBAT";"JST-2PH";"JST_2PIN-SMT-RA";"JST-PH-2-SMT-RA";"JST 2-Pin Connectors of various flavors";"";
