"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"1.0uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"CS_JMP";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"D1";"RED";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"D2";"BLUE";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"D3";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"IC1";"74LVC2G34DBVR";"74LVC2G34DBVR";"SOT23-6";"";"";
"IC4";"MIC5225-3.3";"LP298XS";"SOT23-5L";"";"";
"IRQ_JMP";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"JP1";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP2";"";"HEADER-1X870MIL";"1X08_ROUND_70";"PIN HEADER";"";
"JP3";"";"HEADER-1X870MIL";"1X08_ROUND_70";"PIN HEADER";"";
"JP4";"";"HEADER-1X670MIL";"1X06_ROUND_70";"PIN HEADER";"";
"JP5";"";"HEADER-1X1070MIL";"1X10_ROUND70";"PIN HEADER";"";
"JP6";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP7";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP8";"SWDIO";"HEADER-1X376MIL";"1X03_ROUND_76";"PIN HEADER";"";
"JP9";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP10";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP11";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"M1";"ARDUINO_R3_ICSP_NODIM";"ARDUINO_R3_ICSP_NODIM";"ARDUINOR3_ICSP_NODIM";"";"";
"Q1";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"R1";"2K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R3";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R10";"2K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"RST_JMP";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ2";"ICSP_MISO";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ3";"ISCP_SCLK";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ4";"ICSP_MOSI";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ5";"D12_MISO";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ6";"D13_SCLK";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ7";"D11_MOSI";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SW1";"KMR2";"SWITCH_TACT_SMT4.6X2.8";"BTN_KMR2_4.6X2.8";"SMT Tact Switches";"";
"SW2";"Tactile";"SWITCH_TACT_SMT";"EVQ-Q2";"SMT Tact Switches";"";
"U1";"MBT40";"NRF51822_MODULE_MDBT40";"BLE_MODULE_RAYTAC_MDBT40";"nRF51822 Bluetooth Low Energy Module";"";
