"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"JP1";"";"BANANA-JACK";"BANANA-JACK";"Single Banana jack.";"";"";
"JP2";"";"BANANA-JACK";"BANANA-JACK";"Single Banana jack.";"";"";
"LOGO1";"OSHW-LOGOL";"OSHW-LOGOL";"OSHW-LOGO-L";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";"";
"LOGO2";"SFE_LOGO_NAME_FLAME.2_INCH";"SFE_LOGO_NAME_FLAME.2_INCH";"SFE_LOGO_NAME_FLAME_.2";"SFE Logo, name and flame";"";"";
"LOGO3";"SFE_LOGO_NAME_FLAME.5_INCH";"SFE_LOGO_NAME_FLAME.5_INCH";"SFE_LOGO_NAME_FLAME_.5";"SFE Logo, name and flame";"";"";
"LOGO4";"OSHW-LOGOL";"OSHW-LOGOL";"OSHW-LOGO-L";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";"";
"R1";"100k";"100KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12184";"RES-12184";"100K";
"R2";"100k";"100KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12184";"RES-12184";"100K";
"R3";"100k";"100KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12184";"RES-12184";"100K";
"R4";"100k";"100KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12184";"RES-12184";"100K";
"R5";"100k";"100KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12184";"RES-12184";"100K";
"R6";"100k";"100KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12184";"RES-12184";"100K";
"R7";"100k";"100KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12184";"RES-12184";"100K";
"R8";"100k";"100KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12184";"RES-12184";"100K";
"R9";"100k";"100KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12184";"RES-12184";"100K";
"R10";"10k";"10KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12183";"RES-12183";"10k";
"R11";"10k";"10KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12183";"RES-12183";"10k";
"R12";"10k";"10KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12183";"RES-12183";"10k";
"R13";"10k";"10KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12183";"RES-12183";"10k";
"R14";"10k";"10KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12183";"RES-12183";"10k";
"R15";"10k";"10KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12183";"RES-12183";"10k";
"R16";"10k";"10KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12183";"RES-12183";"10k";
"R17";"10k";"10KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12183";"RES-12183";"10k";
"R18";"10k";"10KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12183";"RES-12183";"10k";
"R19";"1k";"1KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12182";"RES-12182";"1K";
"R20";"1k";"1KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12182";"RES-12182";"1K";
"R21";"1k";"1KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12182";"RES-12182";"1K";
"R22";"1k";"1KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12182";"RES-12182";"1K";
"R23";"1k";"1KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12182";"RES-12182";"1K";
"R24";"1k";"1KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12182";"RES-12182";"1K";
"R25";"1k";"1KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12182";"RES-12182";"1K";
"R26";"1k";"1KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12182";"RES-12182";"1K";
"R27";"1k";"1KOHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12182";"RES-12182";"1K";
"R28";"100";"100OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12181";"RES-12181";"100";
"R29";"100";"100OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12181";"RES-12181";"100";
"R30";"100";"100OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12181";"RES-12181";"100";
"R31";"100";"100OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12181";"RES-12181";"100";
"R32";"100";"100OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12181";"RES-12181";"100";
"R33";"100";"100OHM-1/4W-1%(PTH)VERT-KIT";"AXIAL-0.1EZ";"RES-12181";"RES-12181";"100";
