"Part";"Value";"Device";"Package";"Description";"";
"3.3";"M01PTH";"M01PTH";"1X01";"Header 1";"";
"5";"M01PTH";"M01PTH";"1X01";"Header 1";"";
"C1";"10uF";"CAP_POL3528";"EIA3528";"Capacitor Polarized";"";
"C2";"1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C3";"1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C4";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C5";"10uF";"CAP_POL3528";"EIA3528";"Capacitor Polarized";"";
"C6";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C7";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C8";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C9";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C10";"0.1uF";"CAP0402";"C0402";"Capacitor";"";
"C11";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C12";"1uF";"CAP0402";"C0402";"Capacitor";"";
"C13";"1uF";"CAP0402";"C0402";"Capacitor";"";
"C14";"18pF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C15";"18pF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C16";"11pf";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C17";"11pf";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"D1";"";"DIODESMA";"SMA-DIODE";"Diode";"";
"F1";"250mA PTC Fuse";"R-EU_R1206";"R1206";"RESISTOR, European symbol";"";
"GND";"M01PTH";"M01PTH";"1X01";"Header 1";"";
"J1";"";"M02PTH";"1X02";"Header 2";"";
"J2";"JST-2-PTH";"M02-JST-2MM-SMT";"S2B-PH";"Header 2";"";
"J3";"M40";"M40";"1X40";"";"";
"J4";"M40";"M40";"1X40";"";"";
"J5";"";"M08";"1X08";"Header 8";"";
"J6";"";"M05PTH";"1X05";"Header 5";"";
"J7";"USB-A-S";"USB-A-S";"USB-A-S";"USB Connectors";"";
"J8";"USB-MINIB";"USB_5PIN";"USB-MINIB";"";"";
"JP1";"";"M02PTH";"1X02";"Header 2";"";
"LED1";"WHITE";"LED0603";"LED-0603";"LEDs";"";
"LED2";"RED";"LED0603";"LED-0603";"LEDs";"";
"LED3";"YELLOW";"LED0603";"LED-0603";"LEDs";"";
"PROGRAM";"";"TAC_SWITCHSND";"TACTILE_SWITCH_SMD";"Momentary Switch";"";
"PWR";"BLUE";"LED0603";"LED-0603";"LEDs";"";
"PWR_SEL";"AYZ0202";"AYZ0202";"AYZ0202";"SPDT Slide Switch";"";
"Q1";"8MHz";"CRYSTAL5X3";"CRYSTAL-SMD-5X3";"Crystals";"";
"Q2";"32.768KHz";"CRYSTAL32-SMD";"CRYSTAL-32KHZ-SMD";"Crystals";"";
"R3";"10K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R4";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R5";"10K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R6";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R7";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R8";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R9";"10K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R10";"10K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R11";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R13";"390";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R14";"240";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R15";"715";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R16";"240";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"RESET";"";"TAC_SWITCHSND";"TACTILE_SWITCH_SMD";"Momentary Switch";"";
"U$4";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"U$6";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U$7";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"U1";"PIC32MX460F512L TQFP100";"PIC32MX4XXLTQFP100";"TQFP100";"";"";
"U2";"3.3V";"V_REG_317SMD";"SOT223";"Voltage Regulator";"";
"U3";"5V";"V_REG_317SMD";"SOT223";"Voltage Regulator";"";
"USB";"GREEN";"LED0603";"LED-0603";"LEDs";"";
"USER";"";"TAC_SWITCHSND";"TACTILE_SWITCH_SMD";"Momentary Switch";"";
