"Part";"Value";"Device";"Package";"Description";"";
"C1";"1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C2";"2.2nF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C3";"1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C4";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C5";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C6";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C7";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C8";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C9";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C10";"22nF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C11";"22nF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C12";"0.2F/3.3V";"CAP_POLEN_J2";"EN_J2";"Capacitor Polarized";"";
"C13";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C21";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C23";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C24";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C26";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C27";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C28";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"CC_TEXT1";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"Creative Commons License summary";"";
"I1";"S";"M03PTH";"1X03";"Header 3";"";
"I2";"S";"M03PTH";"1X03";"Header 3";"";
"I3";"S";"M03PTH";"1X03";"Header 3";"";
"I4";"S";"M03PTH";"1X03";"Header 3";"";
"I5";"S";"M03PTH";"1X03";"Header 3";"";
"I6";"S";"M03PTH";"1X03";"Header 3";"";
"I7";"S";"M03PTH";"1X03";"Header 3";"";
"I8";"S";"M03PTH";"1X03";"Header 3";"";
"INPUT1";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"INPUT2";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"JP1";"EXT_Reset";"M02PTH";"1X02";"Header 2";"";
"JP2";"prog";"M06SIP";"1X06";"Header 6";"";
"JP3";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"JP4";"SVCC";"M02PTH";"1X02";"Header 2";"";
"JP5";"ST";"M07";"1X07";"Header 7";"";
"JP6";"SG";"M04PTH";"1X04";"Header 4";"";
"JP7";"extra";"M03PTH";"1X03";"Header 3";"";
"JP8";"SPI1";"M06SIP";"1X06";"Header 6";"";
"JP9";"GND";"M06SIP";"1X06";"Header 6";"";
"JP10";"INT";"M02PTH";"1X02";"Header 2";"";
"JP11";"I2C";"M04PTH";"1X04";"Header 4";"";
"JP12";"ACOM1";"M05PTH";"1X05";"Header 5";"";
"JP13";"power";"M02PTH";"1X02";"Header 2";"";
"JP14";"power";"M02PTH";"1X02";"Header 2";"";
"JP15";"extra";"M03PTH";"1X03";"Header 3";"";
"JP16";"extra";"M04PTH";"1X04";"Header 4";"";
"JP17";"power";"M02PTH";"1X02";"Header 2";"";
"JP18";"FIDUCIAL1X2.5";"FIDUCIAL1X2.5";"FIDUCIAL-1X2.5";"Fiducial Alignment Points";"";
"JP19";"FIDUCIAL1X2.5";"FIDUCIAL1X2.5";"FIDUCIAL-1X2.5";"Fiducial Alignment Points";"";
