"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"10uF";"10UF50V20%(1210)";"1210";"CAP-09824";"CAP-09824";"10uF";
"C2";"10uF";"1UF-25V-10%(0805)";"0805";"CAP-08064";"CAP-08064";"1uF";
"C3";"2.2uF";"1UF-25V-10%(0805)";"0805";"CAP-08064";"CAP-08064";"1uF";
"C4";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C5";"2.2uF";"1UF-25V-10%(0805)";"0805";"CAP-08064";"CAP-08064";"1uF";
"C9";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C10";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C11";"1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C12";"4.7uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C13";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C14";"2.2uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C15";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C16";"33pF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C17";"33pF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C18";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C19";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C20";"2.2uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C21";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C22";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C23";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C24";"2.2uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C25";"2.2uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C26";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C27";"10uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C28";"2200pF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C29";"2200pF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C30";"1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C31";"1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"FID1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FRAME2";"FRAME-LEDGER";"FRAME-LEDGER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"J1";"5.5x2.1mm Barrel";"POWER_JACKSMD";"POWER_JACK_SMD";"Power Jack";"CONN-08106";"5.5x2.1mm Barrel";
"J2";"";"AUDIO-JACKSMD2";"AUDIO-JACK-3.5MM-SMD";"3.5mm Audio Jack";"";"";
"J3";"USD-SOCKETNEW";"USD-SOCKETNEW";"MICRO-SD-SOCKET-PP";"microSD Socket";"";"";
"J4";"";"M06SIP";"1X06";"Header 6";"";"";
"J5";"";"M02PTH";"1X02";"Header 2";"";"";
"J6";"M08X2";"M08X2";"2X8";".1" headers, two rows of 8 each";"";"";
"J7";"M08X2";"M08X2";"2X8";".1" headers, two rows of 8 each";"";"";
"J8";"";"M04PTH";"1X04";"Header 4";"";"";
"J9";"";"M02PTH";"1X02";"Header 2";"";"";
"LED1";"";"LED0603";"LED-0603";"LEDs";"";"";
"LOGO1";"OSHW-LOGOL";"OSHW-LOGOL";"OSHW-LOGO-L";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";"";
"LOGO2";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";"";
"LOGO3";"LOGO-SFESK";"LOGO-SFESK";"SFE-LOGO-FLAME";"Spark Fun Electronics PCB Logo";"";"";
"R1";"47K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R2";"47K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R3";"47K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R4";"47K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R5";"47K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R6";"470";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R7";"470";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R8";"10K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R9";"22K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R10";"10K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R11";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R12";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R13";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R14";"10K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R15";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R16";"10K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R17";"10K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R18";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R19";"330";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R20";"10K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R21";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R22";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R23";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R24";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R25";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R26";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R27";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R28";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R29";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R30";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R31";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R32";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R33";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R34";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R35";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R36";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R37";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R38";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R39";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R40";"100";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R41";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R42";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R43";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R44";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R45";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R46";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
