"Part";"Value";"Device";"Package";"Description";"BOM";
"ANALOG";"ANALOG";"PINHD-1X6";"1X06";"PIN HEADER";"";
"BATT_IN";"JST-PH";"JST_2PIN-SMT";"JST-PH-2-SMT";"JST 2-Pin Connectors of various flavors";"";
"C4";"10µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C6";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C7";"2.2uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C8";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C9";"100uF/6V";"CAP_TANTALUMB/3528_REFLOW";"EIA3528-21/B-R";"Tantalum Capacitors";"";
"D1";"MBR120";"DIODE-SCHOTTKYSOD-123";"SOD-123";"";"";
"F1";"500mA";"PTCFUSE-1206";"R1206";"PTC fuses, resettable thermistors";"";
"L1";"VLC5045-6.8uH";"INDUCTORTDK_VLC5045";"INDUCTOR_5X5MM_TDK_VLC5045";"Inductors";"";
"LED1";"YELLOW";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED2";"GREEN";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED3";"BLUE";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED4";"RED";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"R1";"470";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"2K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R3";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"2K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R9";"1.87Mohm";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R10";"200K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R11";"340K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R14";"1.87Mohm";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R20";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R23";"340K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"S1";"OS102011MA1Q";"OS102011MA1Q";"OS102011MA1Q";"OS10201MA1Q through-hole right angle switch";"";
"SJ1";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ2";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ3";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ4";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ5";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ6";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SW1";"SPST_TACT-KMR2";"SPST_TACT-KMR2";"KMR2";"SMT 6mm switch, EVQQ2 series";"";
"T1";"MMUN2133LT1G";"MUN2114T1-PNP_DRIVER-SC59-BEC";"SC59-BEC";"PNP Bias Resistor Transistor";"";
"U$3";"FIDUCIAL";"FIDUCIAL";"FIDUCIAL_1MM";"For use by pick and place machines to calibrate the vision/machine, 1mm";"";
"U$4";"FIDUCIAL";"FIDUCIAL";"FIDUCIAL_1MM";"For use by pick and place machines to calibrate the vision/machine, 1mm";"";
"U2";"ARDUINOR3-NOSILK";"ARDUINOR3-NOSILK";"ARDUINOR3-NOSILK";"This is a new object for the new Arduino R3 - with extra pins that you may want to use (such as IOref, and duplicated A4/A5";"";
"U3";"MCP73831T-2ACI/OT";"MCP73831/2";"SOT23-5";"MCP73831/2 LIPO Charger";"";
"U4";"TPS61030RSAR";"VREG_TPS6103X";"PVQFN-16";"TPS6103x 4A Boost - 1.8-5.5V Input, Adjustable Output to 5.5V";"";
"X1";"MicroUSB";"USBMICRO_20329";"4UCONN_20329";"USB Connectors";"";
