"Part";"Value";"Device";"Package";"Description";"BOM";
"A0";"";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"A1";"";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"A2";"";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"D1";"1N4148";"DIODESOD-323F";"SOD-323F";"Diode";"";
"JP1";"";"HEADER-1X770MIL";"1X07_ROUND_70";"PIN HEADER";"";
"JP3";"";"HEADER-1X3ROUND";"1X03_ROUND";"PIN HEADER";"";
"JP4";"";"HEADER-1X770MIL";"1X07_ROUND_70";"PIN HEADER";"";
"JP5";"";"HEADER-1X770MIL";"1X07_ROUND_70";"PIN HEADER";"";
"LED1";"";"DISP_SEGMENT_STARBURST_DUAL_COMMONCATHODE";"SEGMENT_STARTBUST_DUAL_KWA-541CBB";"2 x Starburst Segment Displays - Common Cathode";"";
"LED2";"";"DISP_SEGMENT_STARBURST_DUAL_COMMONCATHODE";"SEGMENT_STARTBUST_DUAL_KWA-541CBB";"2 x Starburst Segment Displays - Common Cathode";"";
"R1";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R3";"47K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"47K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"47K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"U$1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U2";"";"HT16K33_SOP28_SKINNY";"SOP28_300MIL_SKINNY";"";"";
