"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"1.5nF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C2";"1nF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C3";"10nF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C4";"0.33uF";"CAP0805";"0805";"Capacitor";"";"";
"C5";"0.1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C6";"0.33uF";"CAP0805";"0805";"Capacitor";"";"";
"C7";"0.1uf";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"D1";"RED";"LED-RED0603";"LED-0603";"Assorted Red LEDs";"DIO-00819";"RED";
"FID1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"JP1";"";"M03PTH";"1X03";"Header 3";"";"";
"JP2";"";"AUDIO-JACKSMD2";"AUDIO-JACK-3.5MM-SMD";"3.5mm Audio Jack";"CONN-10353";"";
"JP3";"";"M06SIP";"1X06";"Header 6";"";"";
"LOGO1";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";"";
"LOGO2";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SFE Logo, name and flame";"";"";
"R1";"10M";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R2";"10M";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R3";"180k";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R4";"180k";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R5";"360k";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R6";"1M";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R7";"1M";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R8";"100k";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R9";"1M";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R10";"10M";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R11";"10M";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R12";"1.4M";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R13";"10M";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R14";"10M";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R15";"10K";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R16";"1k";"1K-1%";"0603-RES";"1k-ohm SMT";"RES-07856";"1k";
"R17";"0";"0OHM1/10W5%(0603)";"0603";"RES-08609";"RES-08609";"0";
"R18";"DNP";"0OHM1/10W5%(0603)";"0603";"RES-08609";"RES-08609";"0";
"R19";"0";"0OHM1/10W5%(0603)";"0603";"RES-08609";"RES-08609";"0";
"R20";"DNP";"0OHM1/10W5%(0603)";"0603";"RES-08609";"RES-08609";"0";
"SJ4";"LED DISABLE";"SOLDERJUMPERTRACE";"SJ_2S-TRACE";"Solder Jumper";"";"";
"STANDOFF1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"U1";"AD8232";"AD8232";"LFCSP_20";"";"";"";
