"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"10µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"10µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C5";"1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C6";"10µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C7";"1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C8";"10µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C10";"0.1uF";"CAP_CERAMIC0805_10MGAP";"0805_10MGAP";"Ceramic Capacitors";"";
"CHG";"ORANGE";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"D1";"MBR120";"DIODE-SCHOTTKYSOD-123";"SOD-123";"";"";
"JP1";"";"HEADER-1X16ROUND";"1X16_ROUND";"PIN HEADER";"";
"JP2";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP3";"";"HEADER-1X12";"1X12_ROUND";"";"";
"L";"RED";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"R1";"100K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R2";"1K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R3";"100k";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R4";"100K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R6";"100K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R7";"2.2K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R8";"4.7K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"SJ1";"BAT";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ2";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SW1";"";"SWITCH_TACT_SMT4.6X2.8";"BTN_KMR2_4.6X2.8";"SMT Tact Switches";"";
"U$31";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$32";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$34";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$35";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U1";"";"USI_WM-N-BM-09";"USI_WM-N-BM-09";"USI WM-N-BM-09 WICED WiFi Module";"";
"U2";"AP2112(3.3V)";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"U3";"MCP73831T-2ACI/OT";"MCP73831/2";"SOT23-5";"MCP73831/2 LIPO Charger";"";
"U4";"S25FL216K";"SPIFLASH_SOIC8";"SOIC8_150MIL";"SOIC8 SPI Flash";"";
"X1";"JSTPH";"CON_JST_PH_2PIN";"JSTPH2";"JST 2-Pin Right-Angle Connector";"";
"X2";"2500AT44M0400";"ANTENNA_JOHANSON_2500AT44M0400";"ANT_2500AT44M0400";"Johanson 2.3-2.7 GHz Chip Antenna";"";
"X3";"20329";"USB_MICRO_20329_V2";"4UCONN_20329_V2";"USB Connectors";"";
