"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"STANDOFF2,STANDOFF1";"STAND-OFF";2;"STAND-OFF";;;
2;"R2,R1";"0603-RES";2;"4.7k";;;
3;"U1";"SOT23-6";1;"MCP4725";;;
4;"FID1,FID2";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
5;"FRAME2";"CREATIVE_COMMONS";1;"";;;
6;"JP5";"1X04";1;"";;;
7;"R3";"0603-RES";1;"10k";;;
8;"GND0";"SFE-LOGO-FLAME";1;"LOGO-SFESK";;;
9;"LOGO1";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
10;"C1";"0603-CAP";1;"0.1uF";;;
11;"SJ2";"PAD-JUMPER-3-2OF3_NC_BY_PASTE_YES_SILK_FULL_BOX";1;"JUMPER-PAD-3-2OF3_NC_BY_PASTE";;;
12;"JP6";"1X02";1;"M02PTH";;;
13;"SJ1";"PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX";1;"";;;
14;"U$3";"SFE_LOGO_FLAME_.2";1;"";;;
