"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"2.2uF";"CAP0805";"0805";"Capacitor";"";"";
"C2";"1uF X5R";"CAP0805";"0805";"Capacitor";"";"";
"C3";"1uF X5R";"CAP0805";"0805";"Capacitor";"";"";
"C4";"1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"C5";"4.7uF/16V";"CAP1206";"1206";"Capacitor";"";"";
"C6";"1uF";"CAP0603-CAP";"0603-CAP";"Capacitor";"";"";
"FID1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID3";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID4";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"FRAME2";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"J1";"EDISON_CONNECTOR_FULLMOUNTING_HOLES";"EDISON_CONNECTOR_FULLMOUNTING_HOLES";"EDISON_DAUGHTER";"";"";"";
"JP1";"M02PTH";"M02PTH";"1X02";"Standard 2-pin 0.1" header. Use with";"";"";
"LOGO2";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";"";
"OLED1";"OLED0.66";"OLED0.66";"OLED-0.66-64X48";"";"";"";
"R1";"390k";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R2";"10K";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R3";"10K";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R4";"10K";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R5";"10K";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R6";"10K";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R7";"10K";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R8";"10K";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"S1";"Button A";"SWITCH-MOMENTARY-2SMD-4";"TACTILE_SWITCH_TALL";"Various NO switches- pushbuttons, reed, etc";"SWCH-11966";"";
"S2";"Button B";"SWITCH-MOMENTARY-2SMD-4";"TACTILE_SWITCH_TALL";"Various NO switches- pushbuttons, reed, etc";"SWCH-11966";"";
"S3";"";"JOYSTICK_MINI";"JOYSTICK_MINI";"Small 5-way tactile joystick, COM-10063";"";"";
"SJ1";"";"JUMPER-PAD-2-NC_BY_TRACE";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";"";"";"";
"SJ2";"CS_SEL";"JUMPER-PAD-3-2OF3_NC_BY_TRACE";"PAD-JUMPER-3-2OF3_NC_BY_TRACE_YES_SILK_FULL_BOX";"";"";"";
"SJ3";"";"JUMPER-PAD-2-NC_BY_TRACE";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";"";"";"";
"SJ4";"";"JUMPER-PAD-2-NC_BY_TRACE";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";"";"";"";
"SJ5";"";"JUMPER-PAD-2-NC_BY_TRACE";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";"";"";"";
"SJ6";"";"JUMPER-PAD-2-NC_BY_TRACE";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";"";"";"";
"SJ7";"";"JUMPER-PAD-2-NC_BY_TRACE";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";"";"";"";
"SJ8";"";"JUMPER-PAD-2-NC_BY_TRACE";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";"";"";"";
