"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C2";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C3";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C4";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C5";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C6";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C7";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C9";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C10";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C11";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C12";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C13";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C14";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C15";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C17";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C18";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C19";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C20";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C21";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C22";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C23";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C25";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C26";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C27";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C28";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C29";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C30";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C31";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C33";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C34";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C35";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C36";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C37";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C38";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C39";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C41";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C42";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C43";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C44";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C45";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C46";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C47";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C49";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C50";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C51";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C52";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C53";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C54";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C55";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C57";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C58";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C59";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C60";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C61";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C62";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"C63";"";"RCL_C-USC0805K";"RCL_C0805K";"CAPACITOR, American symbol";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"JP1";"";"M03PTH";"1X03";"Header 3";"";
"JP2";"";"M03PTH";"1X03";"Header 3";"";
"LED1";"WS28115050";"WS28115050";"WS28115050";"";"";
