"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C5";"1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"CS_JMP";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"D1";"green";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"D2";"Yellow";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"D3";"Red";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"FID1";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"IC4";"AP2112-3.3";"LP298XS";"SOT23-5L";"";"";
"IRQ_JMP";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"JP1";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP2";"";"HEADER-1X870MIL";"1X08_ROUND_70";"PIN HEADER";"";
"JP3";"";"HEADER-1X870MIL";"1X08_ROUND_70";"PIN HEADER";"";
"JP4";"";"HEADER-1X670MIL";"1X06_ROUND_70";"PIN HEADER";"";
"JP5";"";"HEADER-1X1070MIL";"1X10_ROUND70";"PIN HEADER";"";
"JP6";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP7";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP8";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP9";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP10";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP11";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP12";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"M1";"ARDUINO_R3_ICSP_NODIM";"ARDUINO_R3_ICSP_NODIM";"ARDUINOR3_ICSP_NODIM";"";"";
"R1";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R3";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R7";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R8";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"RST_JMP";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SD_JMP";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ2";"ICSP_MISO";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ3";"ISCP_SCLK";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ4";"ICSP_MOSI";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"SJ5";"D12_MISO";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ6";"D13_SCLK";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SJ7";"D11_MOSI";"SOLDERJUMPERREFLOW_NOPASTE";"SOLDERJUMPER_REFLOW_NOPASTE";"SMD Solder JUMPER";"";
"SW2";"Tactile";"SWITCH_TACT_SMT_EVQQ2_SMALL";"EVQ-Q2_SMALLER";"SMT Tact Switches";"";
"U$1";"ATWINC1500_MR210PB";"ATWINC1500_MR210PA";"ATWINC1500_MR210PA";"ATWINC1500_MR210PA wifi module";"";
"U2";"74HC4050";"74HC4050D";"SOIC16";"6-channel level shifter";"";
"X1";"microSd";"MICROSD";"MICROSD";"MicroSD/Transflash Card Holder with SPI pinout";"";
