"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C5";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"D1";"1n4148";"DIODESOD-323";"SOD-323";"Diode";"";
"IC5";"AXP803";"AXP083-SAG";"SOT23";"";"";
"JP2";"CID:2608";"HEADER-2X13-SMT";"2X13_SMT_MALE";"";"";
"Q4";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"R1";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R3";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R6";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R7";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R8";"DNP";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R9";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R10";"22";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R11";"22";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R12";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R13";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"RPI1";"RASPBERRYPI_BPLUS_HATNOSLOTS";"RASPBERRYPI_BPLUS_HATNOSLOTS";"PI_HAT_NOSLOTS";"";"";
"SJ1";"WP";"SOLDERJUMPER_CLOSED";"SOLDERJUMPER_CLOSEDWIRE";"Solder Jumper - Closed";"";
"SJ2";"BACKLITE";"SOLDERJUMPER_CLOSED";"SOLDERJUMPER_CLOSEDWIRE";"Solder Jumper - Closed";"";
"SW1";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW2";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW3";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW4";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW5";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"U$2";"DISP_LCD_240X320_50PIN-2.4IN";"DISP_LCD_240X320_50PIN-2.4IN";"TFT_2.4IN_240X320_50PIN";"";"";
"U$10";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$11";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$18";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U1";"CAT24C32";"EEPROM_I2C_SOIC8_GENERIC";"SOIC8_150MIL";"Note: The same pinout is used for many I2C EEPROMs in SOIC8(150mil) from a variety of manufacturers and in various sizes.";"";
"U2";"STMPE610";"STMPE610";"QFN16_3MM";"STMPE610 - 12-Bit Touch Screen Controller";"";
