"Part";"Value";"Device";"Package";"Description";"";
"C1";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C2";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C3";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C4";"470pF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"JP1";"";"M01PTH";"1X01";"Header 1";"";
"JP2";"Antenna";"M01PTH";"1X01";"Header 1";"";
"JP3";"";"M01PTH";"1X01";"Header 1";"";
"JP4";"";"M01PTH";"1X01";"Header 1";"";
"JP5";"";"M01PTH";"1X01";"Header 1";"";
"JP6";"";"M01PTH";"1X01";"Header 1";"";
"JP7";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"MICRO-FIDUCIAL";"Fiducial Alignment Points";"";
"JP8";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"MICRO-FIDUCIAL";"Fiducial Alignment Points";"";
"LED1";"Red";"LED0603";"LED-0603";"LEDs";"";
"R1";"10K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R2";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"S2";"Reset";"SWITCH-MOMENTARY-2SMD";"TACTILE_SWITCH_SMD";"";"";
"SJ1";"NC";"SOLDERJUMPERTRACE";"SJ_2S-TRACE";"Solder Jumper";"";
"SJ2";"NO";"SOLDERJUMPERNO";"SJ_2S-NO";"Solder Jumper";"";
"SJ3";"NC";"SOLDERJUMPERTRACE";"SJ_2S-TRACE";"Solder Jumper";"";
"SJ4";"NC";"SOLDERJUMPERTRACE";"SJ_2S-TRACE";"Solder Jumper";"";
"U$1";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";
"U$3";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"";"";
"U$7";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"U$8";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"U1";"MIC5202-3.3V";"V_REG_LDOSMD";"SOT23-5";"Voltage Regulator LDO";"";
"U2";"RFM22";"RFM22SMD";"RFM22-XXX-S2";"Description: The RFM22 is a low-power, low cost radio that is capable of operating in the 434MHz and 900MHz open bands. It's frequency is software defined and there are some very good libraries written for it.";"";
"U3";"74HC4050 LVL CONVERTER";"HEX_CONVERTER";"SO016";"";"";
"U4";"ARDUINO_SHIELD";"ARDUINO_SHIELDNOHOLES";"DUEMILANOVE_SHIELD_NOHOLES";"";"";
