"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"0.1uF";"0.1UF-0603-25V-(+80/-20%)";"0603";"0.1µF ceramic capacitors";"CAP-00810";"0.1uF";
"D1";"RED";"LED-RED0603";"LED-0603";"Red SMD LED";"DIO-00819";"RED";
"FD1";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD2";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD3";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD4";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame - Letter";"";"";
"I2C";"";"JUMPER-SMT_3_2-NC_TRACE_SILK";"SMT-JUMPER_3_2-NC_TRACE_SILK";"Normally closed trace jumper (2 of 2 connections)";"";"";
"J1";"PTH";"I2C_STANDARD_NO_SILK";"1X04_NO_SILK";"SparkFun I2C Standard Pinout Header";"";"";
"J2";"QWIIC_RA";"QWIIC_CONNECTORJS-1MM";"JST04_1MM_RA";"SparkFun I2C Standard Qwiic Connector";"CONN-13694";"QWIIC_RIGHT_ANGLE";
"J3";"QWIIC_RA";"QWIIC_CONNECTORJS-1MM";"JST04_1MM_RA";"SparkFun I2C Standard Qwiic Connector";"CONN-13694";"QWIIC_RIGHT_ANGLE";
"J4";"";"CONN_01PTH_NO_SILK_YES_STOP";"1X01_NO_SILK";"Single connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"";"";
"J5";"";"CONN_01PTH_NO_SILK_YES_STOP";"1X01_NO_SILK";"Single connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"";"";
"JP1";"LED";"JUMPER-SMT_2_NC_TRACE_SILK";"SMT-JUMPER_2_NC_TRACE_SILK";"Normally closed trace jumper";"";"";
"JP2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"JP3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"JP4";"JUMPER-SMT_3_1-NC_TRACE_NO-SILK";"JUMPER-SMT_3_1-NC_TRACE_NO-SILK";"SMT-JUMPER_3_1-NC_TRACE_NO-SILK";"Normally closed trace jumper (1 of 2 connections)";"";"";
"JP5";"JUMPER-SMT_3_NO_NO_SILK";"JUMPER-SMT_3_NO_NO_SILK";"SMT-JUMPER_3_0-NO_TRACE_NO-SILK";"Normally open jumper";"";"";
"JP8";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"JP9";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"JP10";"JUMPER-SMT_3_1-NC_TRACE_NO-SILK";"JUMPER-SMT_3_1-NC_TRACE_NO-SILK";"SMT-JUMPER_3_1-NC_TRACE_NO-SILK";"Normally closed trace jumper (1 of 2 connections)";"";"";
"JP11";"JUMPER-SMT_3_NO_NO_SILK";"JUMPER-SMT_3_NO_NO_SILK";"SMT-JUMPER_3_0-NO_TRACE_NO-SILK";"Normally open jumper";"";"";
"LOGO1";"OSHW-LOGOMINI";"OSHW-LOGOMINI";"OSHW-LOGO-MINI";"Open-Source Hardware (OSHW) Logo";"";"";
"LOGO4";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SparkFun Font Logo w/ Flame";"";"";
"R1";"1k";"1KOHM-0603-1/10W-1%";"0603";"1kΩ resistor";"RES-07856";"1k";
"R2";"10k";"10KOHM-0603-1/10W-1%";"0603";"10kΩ resistor";"RES-00824";"10k";
"R4";"2.2k";"2.2KOHM-0603-1/10W-1%";"0603";"2.2kΩ resistor";"RES-08272";"2.2k";
"R5";"2.2k";"2.2KOHM-0603-1/10W-1%";"0603";"2.2kΩ resistor";"RES-08272";"2.2k";
"R6";"10k";"10KOHM-0603-1/10W-1%";"0603";"10kΩ resistor";"RES-00824";"10k";
"U2";"AS6212";"AS6212WLCSP";"WLCSP";"AMS AS6212 Low-Power Digital Temperature Sensor";"IC-16171";"AS6212";
