"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"DNP";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C5";"DNP";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C6";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C7";"DNP";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C8";"DNP";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C9";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C10";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"CONN1";"HEADER-1X25";"HEADER-1X25";"1X25_ROUND_70MIL";"";"";
"FB1";"Ferrite";"FERRITE-0805NO";"0805-NO";"Ferrite Bead";"";
"FB2";"Ferrite";"FERRITE-0805NO";"0805-NO";"Ferrite Bead";"";
"FB3";"Ferrite";"FERRITE-0805NO";"0805-NO";"Ferrite Bead";"";
"FB4";"Ferrite";"FERRITE-0805NO";"0805-NO";"Ferrite Bead";"";
"FID1";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"JP2";"";"HEADER-1X376MIL";"1X03_ROUND_76";"PIN HEADER";"";
"JP4";"";"HEADER-1X376MIL";"1X03_ROUND_76";"PIN HEADER";"";
"JP5";"";"HEADER-1X376MIL";"1X03_ROUND_76";"PIN HEADER";"";
"LEFT";"MAX98357A";"AUDIOAMP_MAX98357";"QFN16_3MM";"MAX98357 - 3.2W I2S Mono Audio Amp";"";
"R1";"390K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"RIGHT";"MAX98357A";"AUDIOAMP_MAX98357";"QFN16_3MM";"MAX98357 - 3.2W I2S Mono Audio Amp";"";
"RPI1";"RASPBERRYPI_BPLUS_BONNET_THMSMT";"RASPBERRYPI_BPLUS_BONNET_THMSMT";"PI_BONNET_THMSMT";"";"";
"SJ1";"";"SOLDERJUMPER_2WAY";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";"2-Way Solder Jumper";"";
"X1";"3.5mm";"TERMBLOCK_1X2";"TERMBLOCK_1X2-3.5MM";"3.5mm Terminal block";"";
"X2";"3.5mm";"TERMBLOCK_1X2";"TERMBLOCK_1X2-3.5MM";"3.5mm Terminal block";"";
"X3";"4 JST-PH";"CON_JST_PH_4PIN";"JSTPH4";"JST 4-Pin Right-Angle Connector";"";
