"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"C-USC0805K";"C0805K";"CAPACITOR, American symbol";"";
"C2";"0.1uF";"C-USC0805K";"C0805K";"CAPACITOR, American symbol";"";
"C3";"0.1uF";"C-USC0805K";"C0805K";"CAPACITOR, American symbol";"";
"C4";"0.1uF";"C-USC0805K";"C0805K";"CAPACITOR, American symbol";"";
"C5";"10uF";"C-USC0805K";"C0805K";"CAPACITOR, American symbol";"";
"IC4";"MIC5225-3.3";"LP298XS";"SOT23-5L";"";"";
"IC5";"AXP803";"AXP083-SAG";"SOT23";"";"";
"JP1";"";"HEADER-2X13";"2X13";"";"";
"Q1";"MMBT2222";"MMBT2222ALT1-NPN-SOT23-BEC";"SOT23-BEC";"NPN Transistror";"";
"R1";"100";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R2";"100";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R3";"100";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R4";"100";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R5";"1K";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R6";"10K";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R7";"10K";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R8";"10K";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R9";"1K";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R10";"22";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R11";"22";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"SW1";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW2";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW3";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW4";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"U$2";"DISP_LCD_1.28IN_240X320_50PIN";"DISP_LCD_1.28IN_240X320_50PIN";"TFT_2.83IN_240X320_50PIN";"";"";
"U$3";"RASPBERRYPI_B_MODELB_V2";"RASPBERRYPI_B_MODELB_V2";"RASPBERRYPIV2_SHIELD";"";"";
"U$10";"FIDUCIAL";"FIDUCIAL";"FIDUCIAL_1MM";"For use by pick and place machines to calibrate the vision/machine, 1mm";"";
"U$11";"FIDUCIAL";"FIDUCIAL";"FIDUCIAL_1MM";"For use by pick and place machines to calibrate the vision/machine, 1mm";"";
"U$15";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$16";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$17";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$18";"FIDUCIAL";"FIDUCIAL";"FIDUCIAL_1MM";"For use by pick and place machines to calibrate the vision/machine, 1mm";"";
"U2";"STMPE610";"STMPE610";"QFN16_3MM";"STMPE610 - 12-Bit Touch Screen Controller";"";
