"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"0.1uF";"0.1UF-25V-5%(0603)";"0603-CAP";"CAP-08604";"CAP-08604";"0.1uF";
"C2";"0.1uF";"0.1UF-25V-5%(0603)";"0603-CAP";"CAP-08604";"CAP-08604";"0.1uF";
"C3";"0.1uF";"0.1UF-25V-5%(0603)";"0603-CAP";"CAP-08604";"CAP-08604";"0.1uF";
"C4";"0.1uF";"0.1UF-25V-5%(0603)";"0603-CAP";"CAP-08604";"CAP-08604";"0.1uF";
"C5";"0.1uF";"0.1UF-25V-5%(0603)";"0603-CAP";"CAP-08604";"CAP-08604";"0.1uF";
"C6";"10uF";"10UF50V20%(1210)";"1210";"CAP-09824";"CAP-09824";"10uF";
"C7";"10uF";"10UF50V20%(1210)";"1210";"CAP-09824";"CAP-09824";"10uF";
"FID1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"J1";"";"M05PTH";"1X05";"Header 5";"";"";
"JP2";"";"M02PTH";"1X02";"Standard 2-pin 0.1" header. Use with";"";"";
"JP4";"";"M05PTH";"1X05";"Header 5";"";"";
"L1";"3.3uH";"INDUCTOR0805-IND";"0805";"Inductors";"NDUC-13076";"";
"LOGO1";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SFE Logo, name and flame";"";"";
"LOGO3";"SFE_LOGO_FLAME.1_INCH";"SFE_LOGO_FLAME.1_INCH";"SFE_LOGO_FLAME_.1";"SFE Logo, flame only";"";"";
"Q1";"MMBT4403";"TRANSISTOR_PNPMMBT4403";"SOT23-3";"Generic PNP BJT";"TRANS-09245";"MMBT4403";
"R1";"20k";"20KOHM1/10W1%(0603)";"0603-RES";"RES-09383";"RES-09383";"20k";
"R2";"8.2K";"8.2KOHM-1/10W-5%(0603)";"0603-RES";"RES-10646";"RES-10646";"";
"R3";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R4";"100";"100OHM-1/10W-1%(0603)";"0603-RES";"RES-07863";"RES-07863";"100";
"R5";"10K";"10KOHM-1/10W-1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"SJ2";"";"JUMPER-PAD-2-NC_BY_TRACE";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";"";"";"";
"STANDOFF1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"STANDOFF4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"U$1";"REVISION";"REVISION";"REVISION";"";"";"";
"U1";"HX711";"HX711HX711";"SO16";"";"IC-12445";"HX711";
"U7";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo";"";"";
