"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C5";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"D1";"MBR120";"DIODE-SCHOTTKYSOD-123";"SOD-123";"";"";
"D2";"MBR120";"DIODE-SCHOTTKYSOD-123";"SOD-123";"";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"IC2";"74AHCT1G125DBV";"74AHCT1G125DBV";"SOT23-5";"Single Bus Buffer Gate with 3-State Output";"";
"JP1";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"JP3";"";"HEADER-1X1ROUND";"1X01_ROUND";"PIN HEADER";"";
"LED1";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED2";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED3";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED4";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED5";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED6";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED7";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED8";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED9";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED10";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED11";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED12";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED13";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED14";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED15";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED16";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED17";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED18";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED19";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED20";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED21";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED22";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED23";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED24";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED25";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED26";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED27";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED28";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED29";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED30";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED31";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"LED32";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"MS1";"FEATHERWING";"FEATHERWING";"FEATHERWING";"";"";
"SJ1";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
"SJ2";"";"SOLDERJUMPER";"SOLDERJUMPER_ARROW_NOPASTE";"SMD Solder JUMPER";"EXCLUDE";
