"Part";"Value";"Device";"Package";"Description";"DESIGNER";"PROD_ID";"REV";"VALUE";
"C1";"0.1uF";"0.1UF-0603-25V-(+80/-20%)";"0603";"0.1µF ceramic capacitors";"";"CAP-00810";"";"0.1uF";
"D1";"RED";"LED-RED0603";"LED-0603";"Red SMD LED";"";"DIO-00819";"";"RED";
"FD1";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";"";"";
"FD2";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";"";"";
"FD3";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";"";"";
"FD4";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame - Letter";"";"";"";"";
"H1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";"";"";
"H2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";"";"";
"J1";"";"QWIIC_CONNECTORJS-1MM";"JST04_1MM_RA";"SparkFun I2C Standard Qwiic Connector";"";"CONN-13694";"";"";
"J2";"";"QWIIC_CONNECTORJS-1MM";"JST04_1MM_RA";"SparkFun I2C Standard Qwiic Connector";"";"CONN-13694";"";"";
"J3";"";"CONN_05X2NO_SILK";"2X5_NOSILK";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"";"";"";"";
"J4";"Screw Pin";"CONN_063.5MM-6";"SCREWTERMINAL-3.5MM-6";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"";"CONN-13617";"";"";
"JP1";"JUMPER-SMT_3_2-NC_TRACE_NO-SILK";"JUMPER-SMT_3_2-NC_TRACE_NO-SILK";"SMT-JUMPER_3_2-NC_TRACE_NO-SILK";"Normally closed trace jumper (2 of 2 connections)";"";"";"";"";
"JP2";"JUMPER-SMT_3_1-NC_TRACE_NO-SILK";"JUMPER-SMT_3_1-NC_TRACE_NO-SILK";"SMT-JUMPER_3_1-NC_TRACE_NO-SILK";"Normally closed trace jumper (1 of 2 connections)";"";"";"";"";
"JP3";"JUMPER-SMT_3_NO_NO_SILK";"JUMPER-SMT_3_NO_NO_SILK";"SMT-JUMPER_3_0-NO_TRACE_NO-SILK";"Normally open jumper";"";"";"";"";
"JP4";"";"JUMPER-SMT_2_NC_TRACE_SILK";"SMT-JUMPER_2_NC_TRACE_SILK";"Normally closed trace jumper";"";"";"";"";
"LOGO1";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME_.1";"SparkFun Font Logo";"";"";"";"";
"LOGO2";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open-Source Hardware (OSHW) Logo";"";"";"";"";
"LOGO3";"SFE_LOGO_FLAME.1_INCH";"SFE_LOGO_FLAME.1_INCH";"SFE_LOGO_FLAME_.1";"SparkFun Flame Logo";"";"";"";"";
"R1";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"";"RES-07857";"";"4.7k";
"R2";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"";"RES-07857";"";"4.7k";
"R3";"4.7k";"4.7KOHM-0603-1/10W-1%";"0603";"4.7kΩ resistor";"";"RES-07857";"";"4.7k";
"R4";"1k";"1KOHM-0603-1/10W-1%";"0603";"1kΩ resistor";"";"RES-07856";"";"1k";
"U1";"ADS1015";"ADS1015";"MSOP10";"ADS1015 12-BIT ADC";"";"IC-12270";"";"ADS1015";
"VR1";"10k";"TRIMPOT-SMD-3MM-CLOSED-1/8W-20%";"TRIMPOT-SMD-3MM-CLOSED";"Trimming Potentiometer (Trimpot)";"";"RES-09285";"";"10k";
