"Part";"Value";"Device";"Package";"Description";"";
"C1";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C2";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C3";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C4";"22pF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C5";"22pF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"FID1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";
"FID2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";
"JP2";"";"M12PTH";"1X12";"Header 12";"";
"JP3";"PIC-ICSP-MINI";"PIC-ICSP-MINI";"PIC-ICSP-MINI";"PIC-ICSP-Mini";"";
"JP4";"";"M09";"1X09";"Header 9";"";
"LED1";"Green";"LED1206";"LED-1206";"LEDs";"";
"LED2";"Yellow";"LED1206";"LED-1206";"LEDs";"";
"LED3";"Red";"LED1206";"LED-1206";"LEDs";"";
"Q1";"24MHz";"CRYSTAL5X3";"CRYSTAL-SMD-5X3";"Crystals";"";
"R1";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R2";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R3";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R4";"10K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R5";"10K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"S1";"Reset";"TAC_SWITCHSMD";"TACTILE_SWITCH_SMD";"Momentary Switch";"";
"S2";"PRG";"TAC_SWITCHSMD";"TACTILE_SWITCH_SMD";"Momentary Switch";"";
"U$1";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"U$2";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"";"";
"U2";"PIC18F2455";"PIC18F2455SMD";"SO-28W";"";"";
"X1";"USBSMD";"USBSMD";"USB-MINIB";"USB Connectors";"";
