"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"U2";"SOT23-6";1;"LM3880";;;
2;"FID1,FID2";"FIDUCIAL-1X2";2;"FIDUCIAL1X2";;;
3;"LOGO2";"SFE_LOGO_FLAME_COPPER_EXPOSED_.1";1;"SFE_LOGO_FLAME.1EXP";;;
4;"SJ2";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";1;"JUMPER-PAD-2-NC_BY_TRACE";;;
5;"R4,R3";"0603-RES";2;"10K";;;
6;"STANDOFF2,STANDOFF1";"STAND-OFF";2;"STAND-OFF";;;
7;"R5,R2";"0603-RES";2;"4.7K";;;
8;"JP1";"1X04";1;"";;;
9;"LOGO1";"SFE_LOGO_NAME_.1";1;"SFE_LOGO_NAME.1_INCH";;;
10;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
11;"C4,C3,C2";"0603-CAP";3;"0.1uF";;;
12;"R1";"0603-RES";1;"68";;;
13;"C1";"EIA3216";1;"10uF";;;
14;"JP2";"1X06";1;"";;;
15;"TP1";"TP_15TH";1;"VDD_TP";;;
16;"U1";"LGA-12";1;"LSM303C";;;
17;"U$8";"OSHW-LOGO-S";1;"OSHW-LOGOS";;;
18;"SJ1";"PAD-JUMPER-3-3OF3_NC_BY_TRACE_YES_SILK_FULL_BOX";1;"";;;
