"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"10uF";"10UF-0805-25V-10%";"0805";"10.0µF ceramic capacitors";"CAP-14259";"10uF";
"C2";"0.1uF";"0.1UF-0402-16V-10%";"0402";"0.1µF ceramic capacitors";"CAP-12416";"0.1uF";
"C3";"1.0uF";"1.0UF-0402-16V-10%";"0402";"1µF ceramic capacitors";"CAP-12417";"1.0uF";
"C4";"0.1uF";"0.1UF-0402-16V-10%";"0402";"0.1µF ceramic capacitors";"CAP-12416";"0.1uF";
"C5";"1.0uF";"1.0UF-0402-16V-10%";"0402";"1µF ceramic capacitors";"CAP-12417";"1.0uF";
"C6";"0.1uF";"0.1UF-0402-16V-10%";"0402";"0.1µF ceramic capacitors";"CAP-12416";"0.1uF";
"C7";"1.0uF";"1.0UF-0402-16V-10%";"0402";"1µF ceramic capacitors";"CAP-12417";"1.0uF";
"C8";"1.0uF";"1.0UF-0402-16V-10%";"0402";"1µF ceramic capacitors";"CAP-12417";"1.0uF";
"C9";"0.1uF";"0.1UF-0402-16V-10%";"0402";"0.1µF ceramic capacitors";"CAP-12416";"0.1uF";
"D1";"BLUE";"LED-BLUE0603";"LED-0603";"Blue SMD LED";"DIO-08575";"BLUE";
"FD1";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD2";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD3";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD4";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"H1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"H2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"H3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"H4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"J1";"Power In";"CONN_023.5MM";"SCREWTERMINAL-3.5MM-2";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"CONN-08399";"";
"J2";"Motor Connections";"CONN_04SCREW";"SCREWTERMINAL-3.5MM-4";"Multi connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"CONN-14485";"";
"J3";"Qwiic";"QWIIC_CONNECTORJS-1MM";"JST04_1MM_RA";"SparkFun I2C Standard Qwiic Connector";"CONN-13694";"";
"J4";"Qwiic";"QWIIC_CONNECTORJS-1MM";"JST04_1MM_RA";"SparkFun I2C Standard Qwiic Connector";"CONN-13694";"";
"JP1";"JUMPER-PAD-2";"JUMPER-SMT_2_NO_NO-SILK";"SMT-JUMPER_2_NO_NO-SILK";"Normally open jumper";"";"";
