"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C2";"10uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C3";"10uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"CN1";"";"MICROSD";"MICROSD";"MicroSD/Transflash Card Holder with SPI pinout";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"JP1";"";"HEADER-1X1070MIL";"1X10_ROUND70";"PIN HEADER";"";
"Q1";"2N2222";"TRANSISTOR_NPNWIDE";"SOT23-WIDE";"NPN Transistor";"";
"R1";"10";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R2";"10";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R3";"10";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R4";"1K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R5";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R6";"10";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"U$2";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"";
"U$3";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"";
"U$4";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"";
"U$5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"";
"U1";"";"DISP_LCD_TM022HDH26";"TM022HDH26_2.2IN_LCD";"TM022HDH26 2.2 Inch 240x320 18-bit LCD - ILI9340C Controller";"";
"U2";"RT9193-3.3";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"U3";"74HC4050D";"74HC4050D";"SOIC16";"6-channel level shifter";"";
