"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"D1";"SOD-323";1;"3.3V";;;
2;"FD2,FD1,FD4,FD3";"FIDUCIAL-MICRO";4;"FIDUCIALUFIDUCIAL";;;
3;"F2";"1210";1;"6V/2A";;;
4;"U$5,U$2";"QWIIC_BOARD_MOUNT_SMD_STANDOFFS";2;"QWIIC_BOARD_OUTLINESTANDOFF";;;
5;"H5";"STAND-OFF-REFLOW-M2.5";1;"STAND-OFF-REFLOW2.5MM_TALL";;;
6;"J15";"M.2-CONNECTOR-E";1;"MICROMOD-2222-C";;;
7;"U5";"UDFN-8";1;"AP7361C-33FGEUDFN-8";;;
8;"R2,R3";"0603";2;"5.1k";;;
9;"R1";"0603";1;"2.2k";;;
10;"U$36,U$32,U$37,U$11";"#0";4;"";;;
11;"R11,R4";"0603";2;"1k";;;
12;"U$35,U$38,U$6";"#3#3V#0";3;"";;;
13;"C9";"0603";1;"10uF";;;
14;"H1,H4,H2,H3";"STAND-OFF";4;"STAND-OFF";;;
15;"U$17,U$18";"#D0#0";2;"";;;
16;"J4";"1X02_NO_SILK";1;"";;;
17;"J5";"JST04_1MM_VERT";1;"Vertical Qwiic Connector";;;
18;"U$44";"SFE_LOGO_FLAME_.2";1;"";;;
19;"D2";"LED-0603";1;"RED";;;
20;"C3,C4";"0603";2;"4.7uF";;;
21;"U$20,U$21";"#D1#0";2;"";;;
22;"C2";"EIA3216";1;"10uF";;;
23;"D3,D5";"SOD-323";2;"3A/10V/280mV";;;
24;"C13,C11";"0603";2;"0.22uF";;;
25;"U$15,U$16";"##INT##0";2;"";;;
26;"U$3";"3V30";1;"";;;
27;"LOGO2";"QWIIC_5.5MM";1;"QWIIC_LOGO_CONNECTOR";;;
28;"U$22,U$23";"#CIPO#0";2;"";;;
29;"U$28,U$29";"##CS##0";2;"";;;
30;"D4";"LED-0603";1;"Yellow";;;
31;"S1";"TACTILE_SWITCH_SMD_5.2MM";1;"Reset";;;
32;"U1";"SOT23-5";1;"MCP73831";;;
33;"U$4";"CHG0";1;"";;;
34;"J3";"JST-2-SMD";1;"";;;
35;"U$30";"RESET0";1;"";;;
36;"U$26,U$27";"#SCK#0";2;"";;;
37;"J1";"USB-C-16P-2LAYER-PADS";1;"";;;
38;"U$34";"22220";1;"";;;
39;"S2";"TACTILE_SWITCH_SMD_5.2MM";1;"BOOT";;;
40;"J6";"1X09_NO_SILK";1;"";;;
41;"C1";"0603";1;"0.1uF";;;
42;"U$8,U$33,U$14";"#GND#0";3;"";;;
43;"U$10,U$13";"QWIIC_CARRIER_#_DOUBLE0";2;"";;;
44;"R5";"0603";1;"100k";;;
45;"J2";"JST04_1MM_RA";1;"QWIIC_RIGHT_ANGLE";;;
46;"U$31";"BOOT0";1;"";;;
47;"U$24,U$25";"#COPI#0";2;"";;;
48;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LEDGER";;;
49;"U$67,U$68";"MICROMOD_LOGO_.5";2;"";;;
50;"C10";"0603";1;"1.0uF";;;
51;"U$9";"#MEAS#0";1;"";;;
52;"JP6";"SMT-JUMPER_2_NO_SILK";1;"VE";;;
53;"U$1";"#3#3V_EN#0";1;"";;;
54;"MEAS0";"COMBO-JUMPER_2_NC_TRACE";1;"";;;
55;"BYP0";"SMT-JUMPER_2_NO_SILK";1;"JUMPER-SMT_2_NO_SILK";;;
56;"U$12";"#VBAT#0";1;"";;;
57;"JP4";"SMT-JUMPER_2_NC_TRACE_SILK";1;"3V3 LED";;;
58;"TP1,TP2";"PAD.03X.05";2;"TEST-POINT3X5";;;
59;"LOGO1";"SFE_LOGO_NAME_FLAME_.2";1;"SFE_LOGO_NAME_FLAME.2_INCH";;;
60;"LOGO3";"OSHW-LOGO-M";1;"OSHW-LOGOM";;;
61;"U$7";"#BYP#0";1;"";;;
