"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"0.1µF";"CAP_CERAMIC_0805";"_0805";"Ceramic Capacitors";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"LED1";"45-21/LK2C-B38452C4CB2/2T";"LEDEV45-21";"EVERLIGHT_45-21";"LED";"";
"Q3";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"R1";"10K";"RESISTOR_0805";"_0805";"Resistors";"";
"R2";"10K";"RESISTOR_0805";"_0805";"Resistors";"";
"R6";"10K";"RESISTOR_0805";"_0805";"Resistors";"";
"TP1";"SEWTAP0.5IN";"SEWTAP0.5IN";"SEWINGTAP_0.5";"";"";
"TP2";"SEWTAP0.5IN";"SEWTAP0.5IN";"SEWINGTAP_0.5";"";"";
"TP3";"SEWTAP0.5IN";"SEWTAP0.5IN";"SEWINGTAP_0.5";"";"";
"TP4";"SEWTAP0.5IN";"SEWTAP0.5IN";"SEWINGTAP_0.5";"";"";
"TP5";"SEWTAP0.5IN";"SEWTAP0.5IN";"SEWINGTAP_0.5";"";"";
"TP6";"SEWTAP0.5IN";"SEWTAP0.5IN";"SEWINGTAP_0.5";"";"";
"U1";"TCS34725";"LIGHT_TCS3472";"TCS3472_FN6";"TCS3472 RGB + Clear Color Sensor";"";
