"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C5";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"D1";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"D2";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"IC5";"APX803";"AXP083-SAG";"SOT23";"";"";
"JP3";"";"PINHD-2X20_SMT";"2X20_SMT_MALE";"PIN HEADER";"";
"Q2";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"R1";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R3";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R6";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R7";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R8";"DNP";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R9";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R10";"22";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R11";"22";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R12";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R13";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R14";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R15";"0";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R16";"0";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R17";"0";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R18";"0";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"RPI1";"RASPBERRYPI_BPLUS_SHIELD_NODIM";"RASPBERRYPI_BPLUS_SHIELD_NODIM";"RASPBERRYPI_BPLUS_SHIELD_NODIM";"";"";
"SW1";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW2";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW3";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW4";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"U$2";"DISP_LCD_240X320_50PIN_2.8IN";"DISP_LCD_240X320_50PIN_2.8IN";"TFT_2.83IN_240X320_50PIN";"";"";
"U$3";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$10";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$11";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$15";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$16";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$17";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U$18";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$40";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE3.0THIN";"MOUNTINGHOLE_3.0_PLATEDTHIN";"Mounting Hole";"EXCLUDE";
"U1";"CAT24C32";"EEPROM_I2C_SOIC8_GENERIC";"SOIC8_150MIL";"Note: The same pinout is used for many I2C EEPROMs in SOIC8(150mil) from a variety of manufacturers and in various sizes.";"";
"U2";"STMPE811";"STMPE610";"QFN16_3MM";"STMPE610 - 12-Bit Touch Screen Controller";"";
"WPJ";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
"WPJ1";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
