"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"D3";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"D4";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"GPIO5";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO6";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO12";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO13";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO16";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO19";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO20";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO21";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"GPIO26";"";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"IC5";"AXP803";"AXP083-SAG";"SOT23";"";"";
"JP1";"";"HEADER-2X13-SMT";"2X13_SMT_MALE";"";"";
"Q2";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"R1";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R6";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R7";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R8";"DNP";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R11";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R12";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R13";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R14";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R15";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R16";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R17";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R18";"100";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R20";"3.9K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R22";"22";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R23";"22";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"RPI1";"RASPBERRYPI_BPLUS_SMT";"RASPBERRYPI_BPLUS_SMT";"RASPBERRYPI_BPLUS_SHIELD_SMT";"";"";
"SJ1";"WP";"SOLDERJUMPER_CLOSED";"SOLDERJUMPER_CLOSEDWIRE";"Solder Jumper - Closed";"";
"SW1";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW2";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW3";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"SW4";"";"SWITCH_PUSHBUTTONEVQ-PE";"TACT_PANA-EVQ";"Buttons";"";
"U$1";"DISP_LCD_6LED_240X320_50PIN";"DISP_LCD_6LED_240X320_50PIN";"TFT_3.2IN_240X320_50PIN";"";"";
"U$10";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$11";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$15";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$16";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$17";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U$18";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"U$20";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE2.5_THICK";"MOUNTINGHOLE_2.5_PLATED_THICK";"Mounting Hole";"EXCLUDE";
"U1";"CAT24C32";"EEPROM_I2C_SOIC8_GENERIC";"SOIC8_150MIL";"Note: The same pinout is used for many I2C EEPROMs in SOIC8(150mil) from a variety of manufacturers and in various sizes.";"";
"U2";"STMPE610";"STMPE610";"QFN16_3MM";"STMPE610 - 12-Bit Touch Screen Controller";"";
"WPJ1";"";"SOLDERJUMPERCLOSED";"SOLDERJUMPER_CLOSEDWIRE";"SMD Solder JUMPER";"";
