"Part";"Value";"Device";"Package";"Description";"";
"C1";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C2";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C3";"18pF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C4";"18pF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"JP1";"";"JUMPER-2SMD-NO";"SJ_2S-NO";"Jumper";"";
"JP2";"";"JUMPER-2SMD-NO";"SJ_2S-NO";"Jumper";"";
"JP3";"";"JUMPER-2SMD-NO";"SJ_2S-NO";"Jumper";"";
"JP4";"";"JUMPER-2SMD-NO";"SJ_2S-NO";"Jumper";"";
"JP6";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"JP7";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";
"JP8";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";
"JP9";"LOGO-SFESK";"LOGO-SFESK";"SFE-LOGO-FLAME";"Spark Fun Electronics PCB Logo";"";
"LED1";"BLUE";"LED0603";"LED-0603";"LEDs";"";
"LED2";"YELLOW";"LED0603";"LED-0603";"LEDs";"";
"LED3";"RED";"LED0603";"LED-0603";"LEDs";"";
"LED4";"GREEN";"LED0603";"LED-0603";"LEDs";"";
"Q1";"14.7456MHz";"CRYSTAL5X3";"CRYSTAL-SMD-5X3";"Crystals";"";
"R1";"22k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R2";"10k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R3";"49k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R4";"220";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R5";"220";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R6";"220";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R7";"220";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R8";"1k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R9";"1M";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R10";"1k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"S1";"";"TAC_SWITCHSMD";"TACTILE_SWITCH_SMD";"Momentary Switch";"";
"U$1";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"";"";
"U1";"ARDUINO_SHIELD";"ARDUINO_SHIELDLABEL";"DUEMILANOVE_SHIELD";"";"";
"U2";"WIFLY_GSX";"WIFLY_GSX";"WIFLY_GSX";"";"";
"U3";"SC16IS750";"SC16IS750";"QFN-24";"";"";
"U4";"3.3V";"V_REG_LDOSMD";"SOT23-5";"Voltage Regulator LDO";"";
