"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"2.2uF";"2.2UF-0603-10V-20%";"0603";"2.2µF ceramic capacitors";"CAP-07888";"2.2uF";
"C2";"4.7uF";"4.7UF-0603-6.3V-(10%)";"0603";"4.7µF ceramic capacitors";"CAP-08280";"4.7uF";
"C3";"0.1uF";"0.1UF-0603-25V-5%";"0603";"0.1µF ceramic capacitors";"CAP-08604";"0.1uF";
"C4";"1.0uF";"1.0UF-0603-16V-10%";"0603";"1µF ceramic capacitors";"CAP-00868";"1.0uF";
"C5";"1.0uF";"1.0UF-0603-16V-10%";"0603";"1µF ceramic capacitors";"CAP-00868";"1.0uF";
"C6";"1.0uF";"1.0UF-0603-16V-10%";"0603";"1µF ceramic capacitors";"CAP-00868";"1.0uF";
"C7";"1.0uF";"1.0UF-0805-25V-10%";"0805";"1µF ceramic capacitors";"CAP-08064";"1.0uF";
"C8";"4.7uF";"4.7UF-0603-6.3V-(10%)";"0603";"4.7µF ceramic capacitors";"CAP-08280";"4.7uF";
"C9";"0.1uF";"0.1UF-0603-25V-5%";"0603";"0.1µF ceramic capacitors";"CAP-08604";"0.1uF";
"C10";"1.0uF";"1.0UF-0603-16V-10%";"0603";"1µF ceramic capacitors";"CAP-00868";"1.0uF";
"D1";"RED";"LED-RED0603";"LED-0603";"Red SMD LED";"DIO-00819";"RED";
"D2";"1A/23V/620mV";"DIODE-SCHOTTKY-BAT20J";"SOD-323";"Schottky diode";"DIO-11623";"1A/23V/620mV";
"FD1";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD2";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD3";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD4";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame - Letter";"";"";
"H1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"H2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"H3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"H4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";"";
"J1";"";"CONN_01PTH_NO_SILK_YES_STOP";"1X01_NO_SILK";"Single connection point. Often used as Generic Header-pin footprint for 0.1 inch spaced/style header connections";"";"";
"J2";"";"I2C_STANDARD_NO_SILK";"1X04_NO_SILK";"SparkFun I2C Standard Pinout Header";"";"";
"J3";"";"QWIIC_CONNECTORJS-1MM";"1X04_1MM_RA";"SparkFun I2C Standard Qwiic Connector";"CONN-13694";"";
"J4";"WISECHIP_HUD_FPC";"WISECHIP_HUD_FPC";"SERIES6288";"Kyocera 046288010000846+ - 10 Position Flat Flex Cable Connector for WiseChip HUD";"LCD-14137, CONN-14136";"";
"J5";"";"QWIIC_CONNECTORJS-1MM";"1X04_1MM_RA";"SparkFun I2C Standard Qwiic Connector";"CONN-13694";"";
"JP1";"";"JUMPER-SMT_3_2-NC_TRACE_SILK";"SMT-JUMPER_3_2-NC_TRACE_SILK";"Normally closed trace jumper (2 of 2 connections)";"";"";
"L1";"10uH";"INDUCTOR-CDRH-10UH";"INDUCTOR_4.7UH";"Inductors";"NDUC-13968";"10uH";
"LOGO1";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open-Source Hardware (OSHW) Logo";"";"";
"LOGO2";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SparkFun Font Logo w/ Flame";"";"";
"LOGO3";"SFE_LOGO_FLAME.1_INCH";"SFE_LOGO_FLAME.1_INCH";"SFE_LOGO_FLAME_.1";"SparkFun Flame Logo";"";"";
"LOGO4";"REVISION";"REVISION";"REVISION";""Revision By" Text";"";"";
"R1";"10k";"10KOHM-0603-1/10W-1%";"0603";"10kΩ resistor";"RES-00824";"10k";
"R2";"2.2k";"2.2KOHM-0603-1/10W-1%";"0603";"2.2kΩ resistor";"RES-08272";"2.2k";
"R4";"2.2k";"2.2KOHM-0603-1/10W-1%";"0603";"2.2kΩ resistor";"RES-08272";"2.2k";
"R5";"1k";"1KOHM-0603-1/10W-1%";"0603";"1kΩ resistor";"RES-07856";"1k";
"R6";"47k";"47KOHM-0603-1/10W-1%";"0603";"47kΩ resistor";"RES-07871";"47k";
"R7";"5.6k";"5.6KOHM-0603-1/10W-1%";"0603";"5.6kΩ resistor";"RES-12378";"5.6k";
"U1";"AP3012";"AP3012";"SOT23-5";"AP3012";"VREG-13911";"AP3012";
