"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"1uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C2";"1uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C3";"10uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C4";"10uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"LED1";"YELLOW";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED2";"GREEN";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED3";"RED";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED4";"BLUE";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"R1";"1K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R2";"1K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R3";"1K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R4";"0";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R5";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R6";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R7";"1K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"SW1";"KMR2";"SWITCH_TACT_SMT4.6X2.8";"BTN_KMR2_4.6X2.8";"SMT Tact Switches";"";
"SW2";"KMR2";"DPDT-EG1390";"EG1390";"";"";
"U1";"nrf51822_32KB";"BLE_MODULE_RAYTAC_MDBT40";"BLE_MODULE_RAYTAC_MDBT40";"nRF51822 Bluetooth Low Energy Module";"";
"U2";"FT231XQ-x ";"FT231X";"QFN20_4MM";"FT231X USB To Full Handshake UART IC";"";
"X1";"USB A";"USB_TYPEA_CLIENTTHM";"USB_A-THM";"USB - Type A Connectors";"";
"X2";"20317";"JTAG-CORTEXBOXPOSTS";"2X05_1.27MM_BOX_POSTS";"Serial Wire (SW-DP) Connector";"";
"Y1";"DNC";"CRYSTAL2.0X6.0_32.768";"CRYSTAL_CYL_2X6MM_SMT";"Crystals";"";
