"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"JP1";"";"HEADER-1X970MIL";"1X09_ROUND_70";"PIN HEADER";"";
"JP2";"";"HEADER-1X570MIL";"1X05_ROUND_70";"PIN HEADER";"";
"JP3";"";"HEADER-1X570MIL";"1X05_ROUND_70";"PIN HEADER";"";
"JP4";"";"HEADER-1X376MIL";"1X03_ROUND_76";"PIN HEADER";"";
"JP5";"";"HEADER-1X376MIL";"1X03_ROUND_76";"PIN HEADER";"";
"JP6";"";"HEADER-1X2ROUND";"1X02_ROUND";"PIN HEADER";"";
"JP7";"";"HEADER-1X576MIL";"1X05_ROUND_76";"PIN HEADER";"";
"MS1";"FEATHERWING_NOHOLES";"FEATHERWING_NOHOLES";"FEATHERWING_NOHOLES";"";"";
"R1";"100k";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R2";"100k";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"SW1";"";"SWITCH_TACT_SMT4.6X2.8";"BTN_KMR2_4.6X2.8";"SMT Tact Switches";"";
"U$7";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$8";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U4";"RFM69/9x";"RFM69HCW_SMT";"RFMHCW_SMT";"RFM69HCW - ISM Band RF Transceiver";"";
"X1";"uFL/SMA";"SMACONNECTOR_EDGE_UFL";"SMA_EDGELAUNCH_UFL";"SMA Connector";"";
