"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"C5,C12,C10";"0603";3;"0.1uF";;;
2;"R7,R6,R4";"0603";3;"10k";;;
3;"U$4";"FUNCTION_ZERO517";1;"";;;
4;"H4,H8,H3";"STAND-OFF-REFLOW-M2.5";3;"STAND-OFF-REFLOW-M2.5_2.5MM_TALL";;;
5;"U$3";"CHG32528";1;"";;;
6;"U5";"UDFN-8";1;"AP7361C-33";;;
7;"FD2,FD3,FD4,FD1";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
8;"H1,H17,H15,H14,H16";"STAND-OFF-TIGHT";5;"STAND-OFFTIGHT";;;
9;"C9";"0603";1;"1.0uF";;;
10;"U$1";"3V332530";1;"";;;
11;"C2,C11";"0603";2;"0.22uF";;;
12;"J2";"JST04_1MM_VERT";1;"Vertical Qwiic Connector";;;
13;"J3";"USB-C-16P-2LAYER-PADS";1;"";;;
14;"J5";"2X5-PTH-1.27MM";1;"CORTEX_JTAG_DEBUG_MINIMUM_PTH";;;
15;"U$23";"#MEAS#40313513";1;"";;;
16;"U$13";"0525";1;"";;;
17;"U$19";"MAIN_BOARD5523";1;"";;;
18;"J13";"1X01_NO_SILK";1;"";;;
19;"U$10";"RESET32540";1;"";;;
20;"C4,C3";"0603";2;"4.7uF";;;
21;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LEDGER";;;
22;"U$17";"100MA6";1;"";;;
23;"R2,R1";"0603";2;"5.1k";;;
24;"S3";"DIPSWITCH-02-50MIL";1;"DIP-02-SMD-50MIL";;;
25;"U$2";"VIN32529";1;"";;;
26;"U$9";"BOOT32541";1;"";;;
27;"R8";"0603";1;"4.7k";;;
28;"U$20";"QWIIC_3MM";1;"";;;
29;"D5";"SOD-323";1;"1A/23V/620mV";;;
30;"J4";"JST04_1MM_RA";1;"QWIIC_RIGHT_ANGLE";;;
31;"J8";"JST-2-SMD";1;"";;;
32;"U$21";"STANDOFF501";1;"";;;
33;"U$5";"PROCESSOR522";1;"";;;
34;"U$18";"500MA101";1;"";;;
35;"D3,D8";"LED-0603";2;"RED";;;
36;"U$22";"SFE_LOGO_FLAME_.2";1;"";;;
37;"R10";"0603";1;"20k";;;
38;"D4";"LED-0603";1;"Yellow";;;
39;"F2";"1210";1;"6V/2A";;;
40;"U2";"SOT23-5";1;"MCP73831";;;
41;"R3";"0603";1;"2.0k";;;
42;"Q1";"SOT23-3";1;"3.1A/30V/105mΩ";;;
43;"J6";"M.2-CONNECTOR-E-FUNCTION-STANDARD";1;"MICROMOD_FUNCTION_MAIN";;;
44;"R11,R5";"0603";2;"1k";;;
45;"D1";"SOD-323";1;"3.3V";;;
46;"S2";"TACTILE_SWITCH_SMD_5.2MM";1;"BOOT";;;
47;"MEAS0";"COMBO-JUMPER_2_NC_TRACE";1;"JUMPER-COMBO_2_NC_TRACE";;;
48;"J10";"MICROSD-EXTERNALPIN";1;"MICRO-SD-PUSH-PUSH-EXT-PIN";;;
49;"S1";"TACTILE_SWITCH_SMD_5.2MM";1;"Reset";;;
50;"C8";"0805";1;"10uF";;;
51;"J1";"M.2-CONNECTOR-E";1;"MICROMOD-2222-C";;;
52;"U$12";"MICROMOD_MI_LOGO_1";1;"";;;
53;"R9";"0603";1;"100k";;;
54;"LOGO1";"QWIIC_8MM";1;"QWIIC_LOGO_8MM";;;
55;"U$7";"#VIN_LED#16";1;"";;;
56;"U$11";"#3V3_EN#18";1;"";;;
57;"TP2,TP4,TP1,TP3";"PAD.03X.05";4;"TEST-POINT3X5";;;
58;"U$16";"BOARD524";1;"";;;
59;"U$8";"#PTC#18";1;"";;;
60;"VE0,BYP0";"SMT-JUMPER_2_NO_SILK";2;"JUMPER-SMT_2_NO_SILK";;;
61;"LOGO3";"OSHW-LOGO-L";1;"OSHW-LOGOL";;;
62;"U$14";"MICROMOD_LOGO_1";1;"";;;
63;"U$15";"MAIN523";1;"";;;
64;"UNK5V_LED0,UNK3V3_LED0";"SMT-JUMPER_2_NC_TRACE_SILK";2;"JUMPER-SMT_2_NC_TRACE_SILK";;;
65;"U$6";"#3V3_LED#17";1;"";;;
66;"LOGO2";"SFE_LOGO_NAME_FLAME_.3";1;"SFE_LOGO_NAME_FLAME.3_INCH";;;
