"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF/16V";"CAP_CERAMIC0805";"0805";"Ceramic Capacitors";"";
"C2";"1uF/50V";"CAP_CERAMIC0805";"0805";"Ceramic Capacitors";"";
"C4";"220uF+";"CPOL-USE2.5-7";"E2,5-7";"POLARIZED CAPACITOR, American symbol";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"IC1";"TLC59711";"TLC59711";"HTSSOP20DAP";"";"";
"JP1";"OUTPUT";"HEADER-1X570MIL";"1X05_ROUND_70";"PIN HEADER";"";
"JP2";"";"HEADER-2X3";"2X03_ROUND_70MIL";"PIN HEADER";"";
"JP3";"";"HEADER-2X3";"2X03_ROUND_70MIL";"PIN HEADER";"";
"JP4";"INPUT";"HEADER-1X570MIL";"1X05_ROUND_70";"PIN HEADER";"";
"JP5";"";"HEADER-2X3";"2X03_ROUND_70MIL";"PIN HEADER";"";
"JP8";"";"HEADER-2X3";"2X03_ROUND_70MIL";"PIN HEADER";"";
"LED1";"Green";"LEDCHIP-LED0805";"CHIP-LED0805";"LED";"";
"R2";"470";"RESISTOR0805";"0805";"Resistors";"";
"R3";"3.3K";"R-US_FLIPFLOP7";"0805-THM-7";"RESISTOR, American symbol";"";
"U$1";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"";
"U$2";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"";
"U$3";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"";
"U$4";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"";
