"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"330µF";"CAP_ELECTROLYTICPTH_3.5MMGRID_8MMDIA";"CELEC_3.5MM_8MM";"Electrolytic Capacitors";"";
"C2";"10µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"10µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"10µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C5";"2.2µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C6";"0.1µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C7";"470pF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C8";"0.1µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C9";"470pF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C10";"0.1µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C11";"0.1µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C13";"0.1µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C15";"0.1µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C16";"470pF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C17";"470pF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C22";"0.47µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C23";"0.47µF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"CN1";"2.1mm";"DCBARRELSMT_CORRECT";"DCJACK_2MM_SMT";"DC Barrel Jack";"";
"D1";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"D2";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"D3";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"D4";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"FB1";"MPZ2012S221A";"FERRITE_0805";"_0805";"Ferrite Bead";"";
"FB2";"MPZ2012S221A";"FERRITE_0805";"_0805";"Ferrite Bead";"";
"FB3";"MPZ2012S221A";"FERRITE_0805";"_0805";"Ferrite Bead";"";
"FB4";"MPZ2012S221A";"FERRITE_0805";"_0805";"Ferrite Bead";"";
"FB5";"MPZ2012S221A";"FERRITE_0805";"_0805";"Ferrite Bead";"";
