"Part";"Value";"Device";"Package";"Description";"";
"C1";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C2";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C3";"22pF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C4";"470pF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C5";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C6";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C8";"22pF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C9";"1.0uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C10";"10nF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C11";"10nF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C12";"47nF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C13";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C14";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C15";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C16";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"JP3";"External Speaker";"M03PTH";"1X03";"Header 3";"";
"LED1";"Power";"LED0603";"LED-0603";"LEDs";"";
"Q1";"12.288MHz";"CRYSTAL5X3";"CRYSTAL-SMD-5X3";"Crystals";"";
"R1";"1M";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R2";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R3";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R4";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R5";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R6";"20";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R7";"20";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R8";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R9";"10";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R10";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R11";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R12";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R13";"1K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R14";"1K";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"S2";"Reset";"SWITCH-MOMENTARY-2SMD";"TACTILE_SWITCH_SMD";"";"";
"SJ1";"NC";"SOLDERJUMPERTRACE";"SJ_2S-TRACE";"Solder Jumper";"";
"SJ2";"NC";"SOLDERJUMPERTRACE";"SJ_2S-TRACE";"Solder Jumper";"";
"TP1";"";"TEST-POINT3X5";"PAD.03X.05";"";"";
"TP2";"";"TEST-POINT3X5";"PAD.03X.05";"";"";
"U$3";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"";"";
"U$4";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";
"U$5";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";
"U$7";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"U$8";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"U1";"3.3V";"V_REG_LDOSMD";"SOT23-5";"Voltage Regulator LDO";"";
"U2";"ARDUINO_SHIELD";"ARDUINO_SHIELDLABEL";"DUEMILANOVE_SHIELD";"";"";
"U3";"VS1053";"VS1033";"LQFP-48";"";"";
"U4";"1.8V";"V_REG_LDOSMD2";"SC70";"Voltage Regulator LDO";"";
"U5";"";"AUDIO-JACKSMD2";"AUDIO-JACK-3.5MM-SMD";"3.5mm Audio Jack";"";
