"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"D35";"APA102-2020";"APA102-2020";"APA102-2020";"APA102 Addressable RGB LED";"DIO-13883";"";
"D36";"APA102-2020";"APA102-2020";"APA102-2020";"APA102 Addressable RGB LED";"DIO-13883";"";
"D37";"APA102-2020";"APA102-2020";"APA102-2020";"APA102 Addressable RGB LED";"DIO-13883";"";
"D38";"APA102-2020";"APA102-2020";"APA102-2020";"APA102 Addressable RGB LED";"DIO-13883";"";
"D39";"APA102-2020";"APA102-2020";"APA102-2020";"APA102 Addressable RGB LED";"DIO-13883";"";
"D40";"APA102-2020";"APA102-2020";"APA102-2020";"APA102 Addressable RGB LED";"DIO-13883";"";
"FD1";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD2";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD3";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD4";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame - Letter";"";"";
"H1";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF-ELECTRICAL-NOTHERMALS";"Stand Off";"";"";
"H2";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF-ELECTRICAL-NOTHERMALS";"Stand Off";"";"";
"H3";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF-ELECTRICAL-NOTHERMALS";"Stand Off";"";"";
"H4";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF-ELECTRICAL-NOTHERMALS";"Stand Off";"";"";
"H5";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF-ELECTRICAL-NOTHERMALS";"Stand Off";"";"";
"H6";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF-ELECTRICAL-NOTHERMALS";"Stand Off";"";"";
"H7";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF-ELECTRICAL-NOTHERMALS";"Stand Off";"";"";
"H8";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF_ELECTRICAL-NOTHERMALS";"STANDOFF-ELECTRICAL-NOTHERMALS";"Stand Off";"";"";
"J1";"SOLDER_PAD_2";"SOLDER_PAD_2";"SOLDER_PAD_2";"Solder Pad for LuMini Rings";"";"";
"J2";"SOLDER_PAD_2";"SOLDER_PAD_2";"SOLDER_PAD_2";"Solder Pad for LuMini Rings";"";"";
"J3";"SOLDER_PAD_2";"SOLDER_PAD_2";"SOLDER_PAD_2";"Solder Pad for LuMini Rings";"";"";
"LOGO1";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open-Source Hardware (OSHW) Logo";"";"";
"LOGO2";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME_.1";"SparkFun Font Logo";"";"";
