"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C5";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C16";"1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C18";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C20";"1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"D1";"MM3Z24VT1G";"DIODESMA";"SMADIODE";"Diode";"";
"D2";"MBR0540";"DIODESOD-123";"SOD-123";"Diode";"";
"D3";"MBR120";"DIODESOD-123";"SOD-123";"Diode";"";
"D4";"MBR120";"DIODESOD-123";"SOD-123";"Diode";"";
"ENABLE";"Slide Switch";"SWITCH_DPDTEG1390";"EG1390";"Switch - DPDT";"";
"IC4";"APX803-SAG";"AXP083-SAG";"SOT23";"";"";
"L1";"15uH";"INDUCTORNR5040";"INDUCTOR_5X5MM_NR5040_NOTHERMALS";"Inductors";"";
"MS2";"FEATHERWING_SMTDUAL";"FEATHERWING_SMTDUAL";"FEATHERWING_SMT2";"";"";
"R1";"12Ω";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R6";"10K";"R-US_R0805";"R0805";"RESISTOR, American symbol";"";
"R8";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R12";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"SJ1";"";"SOLDERJUMPER_CLOSED";"SOLDERJUMPER_CLOSEDWIRE";"Solder Jumper - Closed";"";
"SJ2";"";"SOLDERJUMPER_CLOSED";"SOLDERJUMPER_CLOSEDWIRE";"Solder Jumper - Closed";"";
"SJ3";"";"SOLDERJUMPER_CLOSED";"SOLDERJUMPER_CLOSEDWIRE";"Solder Jumper - Closed";"";
"SJ4";"";"SOLDERJUMPER_CLOSED";"SOLDERJUMPER_CLOSEDWIRE";"Solder Jumper - Closed";"";
"SW1";"EVQQ2";"SWITCH_TACT_SMT_EVQQ2_SMALL";"EVQ-Q2_SMALLER";"SMT Tact Switches";"";
"TP1";"";"TESTPOINTPAD2MM";"TESTPOINT_PAD_2MM";"Test Point";"";
"TP2";"";"TESTPOINTPAD2MM";"TESTPOINT_PAD_2MM";"Test Point";"";
"TP4";"";"TESTPOINTPAD2MM";"TESTPOINT_PAD_2MM";"Test Point";"";
"TP5";"";"TESTPOINTPAD2MM";"TESTPOINT_PAD_2MM";"Test Point";"";
"TP6";"";"TESTPOINTPAD2MM";"TESTPOINT_PAD_2MM";"Test Point";"";
