"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"1.0uF";"1.0UF-16V-10%(0603)";"0603-CAP";"CAP-00868";"CAP-00868";"1.0uF";
"C2";"0.1uF";"0.1UF-25V(+80/-20%)(0603)";"0603-CAP";"CAP-00810";"CAP-00810";"0.1uF";
"C5";"0.1uF";"0.1UF-25V(+80/-20%)(0603)";"0603-CAP";"CAP-00810";"CAP-00810";"0.1uF";
"C6";"0.1uF";"0.1UF-25V(+80/-20%)(0603)";"0603-CAP";"CAP-00810";"CAP-00810";"0.1uF";
"C7";"0.1uF";"0.1UF-25V(+80/-20%)(0603)";"0603-CAP";"CAP-00810";"CAP-00810";"0.1uF";
"C8";"1.0uF";"1.0UF-16V-10%(0603)";"0603-CAP";"CAP-00868";"CAP-00868";"1.0uF";
"C13";"10uF";"10UF-16V-10%(TANT)";"EIA3216";"CAP-00811";"CAP-00811";"10uF";
"C14";"10uF";"10UF-16V-10%(TANT)";"EIA3216";"CAP-00811";"CAP-00811";"10uF";
"D1";"BLUE";"LED-BLUE0603";"LED-0603";"Blue LEDs for production use";"DIO-08575";"BLUE";
"D3";"GREEN";"LED-GREEN0603";"LED-0603";"Various green LEDs";"DIO-00821";"GREEN";
"D5";"250mA/100V";"DIODEBAS16";"SOD-323";"Diode";"DIO-09646";"250mA/100V";
"D6";"250mA/100V";"DIODEBAS16";"SOD-323";"Diode";"DIO-09646";"250mA/100V";
"D7";"250mA/100V";"DIODEBAS16";"SOD-323";"Diode";"DIO-09646";"250mA/100V";
"D8";"250mA/100V";"DIODEBAS16";"SOD-323";"Diode";"DIO-09646";"250mA/100V";
"D9";"250mA/100V";"DIODEBAS16";"SOD-323";"Diode";"DIO-09646";"250mA/100V";
"D10";"250mA/100V";"DIODEBAS16";"SOD-323";"Diode";"DIO-09646";"250mA/100V";
"FD1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FD2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"J1";"GP-735";"GP-635TSMD";"GP-635T";"Footprint and symbol for a generic 6-pin JST GPS module connector.";"CONN-08249";"";
"JP1";"";"JUMPER-PAD-2-NO";"PAD-JUMPER-2-NO_NO_SILK";"";"";"";
