"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"0.1uF";"0.1UF-25V(+80/-20%)(0603)";"0603-CAP";"CAP-00810";"CAP-00810";"0.1uF";
"C2";"47uF";"CAP_POL3528";"EIA3528";"Capacitor Polarized";"";"";
"C3";"1.0uF";"1.0UF-16V-10%(0603)";"0603-CAP";"CAP-00868";"CAP-00868";"1.0uF";
"C4";"1.0uF";"1.0UF-16V-10%(0603)";"0603-CAP";"CAP-00868";"CAP-00868";"1.0uF";
"D1";"Status";"LED-GREEN0603";"LED-0603";"Various green LEDs";"DIO-00821";"GREEN";
"D2";"Status";"LED-RED0603";"LED-0603";"Assorted Red LEDs";"DIO-00819";"RED";
"FID1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"GND";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"JP1";"";"ARDUINO_SERIAL_PROGRAMPTH";"1X06";"";"";"";
"LOGO1";"SFE_LOGO_FLAME.1COP";"SFE_LOGO_FLAME.1COP";"SFE_LOGO_FLAME_COPPER_.1";"SFE Logo, flame only";"";"";
"R1";"330";"330OHM1/10W1%(0603)";"0603-RES";"RES-00818";"RES-00818";"330";
"R2";"330";"330OHM1/10W1%(0603)";"0603-RES";"RES-00818";"RES-00818";"330";
"S1";"";"TAC_SWITCHSMD";"TACTILE_SWITCH_SMD";"Momentary Switch";"SWCH-08247";"";
"SJ1";"";"SOLDERJUMPERNC2";"SJ_2S-NOTRACE";"Solder Jumper";"";"";
"SJ2";"";"SOLDERJUMPERNC2";"SJ_2S-NOTRACE";"Solder Jumper";"";"";
"U$1";"LOGO-LPLP";"LOGO-LPLP";"LOGO-LILYPAD";"";"";"";
"U$4";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$30";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$31";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$32";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$33";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$34";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$35";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$36";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$37";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$38";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$39";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$40";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$41";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$42";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$43";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$44";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$45";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$46";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$47";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$48";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U$51";"SEWTAP9";"SEWTAP9";"PETAL-LONG-1-2SIDE";"";"";"";
"U1";"XBEE-1B3";"XBEE-1B3";"XBEE-SMD";"";"";"";
"U2";"V_REG_LDOSMD";"V_REG_LDOSMD";"SOT23-5";"Voltage Regulator LDO";"";"";
