"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C2";"0.1uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C3";"10uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C4";"0.01uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C5";"dnp";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C6";"0.01uF";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"C7";"dnp";"CAP_CERAMIC_0805MP";"_0805MP";"Ceramic Capacitors";"";
"FB1";"Ferrite";"FERRITE_0805";"_0805";"Ferrite Bead";"";
"FB2";"Ferrite";"FERRITE_0805";"_0805";"Ferrite Bead";"";
"FB3";"Ferrite";"FERRITE_0805";"_0805";"Ferrite Bead";"";
"FB4";"Ferrite";"FERRITE_0805";"_0805";"Ferrite Bead";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"IC1";"AR1100_SSOP";"AR1100_SSOP";"TSSOP20-5.3MMBODY";"";"";
"J1";"XF2-40-RARBT";"XF2-40-RARBT";"4-1734839-0";"OMRON FPC Connector";"";
"J2";"XF2-50-REV";"XF2-50-REV";"5-1734839-0-REV";"";"";
"LED1";"Green";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED2";"red";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"R1";"20K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R2";"1K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R3";"1K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"U$11";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$14";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$15";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$16";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"X1";"";"USBMINIBLARGE";"USB-MINIB_LARGER";"USB Connectors";"";
"Y1";"12MHz";"RESONATORSMD";"RESONATOR-SMD";"Resonator";"";
