"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"0.1uF";"0.1UF-25V(+80/-20%)(0603)";"0603-CAP";"CAP-00810";"CAP-00810";"0.1uF";
"C2";"0.1uF";"0.1UF-25V(+80/-20%)(0603)";"0603-CAP";"CAP-00810";"CAP-00810";"0.1uF";
"C3";"0.1uF";"0.1UF-25V(+80/-20%)(0603)";"0603-CAP";"CAP-00810";"CAP-00810";"0.1uF";
"C4";"0.1uF";"0.1UF-25V(+80/-20%)(0603)";"0603-CAP";"CAP-00810";"CAP-00810";"0.1uF";
"C10";"0.1uF";"0.1UF-25V(+80/-20%)(0603)";"0603-CAP";"CAP-00810";"CAP-00810";"0.1uF";
"C13";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";"";
"C19";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";"";
"D3";"Green";"LED-GREEN0603";"LED-0603";"Various green LEDs";"DIO-00821";"GREEN";
"D4";"GREEN";"LED-GREEN0603";"LED-0603";"Various green LEDs";"DIO-00821";"GREEN";
"F1";"PTCSMD";"PTCSMD";"PTC-1206";"Resettable Fuse PTC";"RES-11150";"";
"FID1";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FID2";"FIDUCIAL1X2";"FIDUCIAL1X2";"FIDUCIAL-1X2";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"JP1";"FTDI Basic";"ARDUINO_SERIAL_PROGRAMPTH";"1X06";"";"";"";
"JP2";"";"M02PTH";"1X02";"Header 2";"";"";
"JP3";"";"M02PTH";"1X02";"Header 2";"";"";
"JP4";"";"M081X08";"1X08";"Header 8";"";"";
"JP5";"";"M081X08";"1X08";"Header 8";"";"";
"JP6";"";"M12PTH";"1X12";"Header 12";"";"";
"JP7";"";"M12PTH";"1X12";"Header 12";"";"";
"JP8";"";"M081X08";"1X08";"Header 8";"";"";
"JP9";"";"M081X08";"1X08";"Header 8";"";"";
"JP10";"M01PTH";"M01PTH";"1X01";"Header 1";"";"";
"JP11";"";"M04JST";"1X04-1.5MM_JST";"Header 4";"";"";
"LOGO1";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME.1_INCH";"SFE_LOGO_NAME_FLAME_.1";"SFE Logo, name and flame";"";"";
"LOGO2";"OSHW-LOGOS";"OSHW-LOGOS";"OSHW-LOGO-S";"Open Source Hardware Logo This logo indicates the piece of hardware it is found on incorporates a OSHW license and/or adheres to the definition of open source hardware found here: http://freedomdefined.org/OSHW";"";"";
"Q1";"8MHz";"RESONATOR8MHZ";"RESONATOR-SMD";"Resonator";"XTAL-08895";"8MHZ";
"R1";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R2";"10K";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R3";"DNP";"RESISTOR0603-RES";"0603-RES";"Resistor";"";"";
"R4";"10K";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R5";"10K";"10KOHM1/10W1%(0603)0603";"0603-RES";"RES-00824";"RES-00824";"10K";
"R6";"330";"330OHM1/10W1%(0603)";"0603-RES";"RES-00818";"RES-00818";"330";
"R7";"1K";"1KOHM1/10W1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R8";"1K";"1KOHM1/10W1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R9";"1K";"1KOHM1/10W1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R10";"1K";"1KOHM1/10W1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"R11";"1K";"1KOHM1/10W1%(0603)";"0603-RES";"RES-07856";"RES-07856";"1K";
"S1";"Reset";"SWITCH-MOMENTARY-2SMD";"TACTILE-SWITCH-SMD";"Various NO switches- pushbuttons, reed, etc";"SWCH-08247";"";
"SJ1";"";"JUMPER-PAD-3-2OF3_NC_BY_PASTE";"PAD-JUMPER-3-2OF3_NC_BY_PASTE_YES_SILK_FULL_BOX";"";"";"";
"SJ2";"";"JUMPER-PAD-3-2OF3_NC_BY_PASTE";"PAD-JUMPER-3-2OF3_NC_BY_PASTE_YES_SILK_FULL_BOX";"";"";"";
"SJ3";"";"JUMPER-PAD-3-2OF3_NC_BY_PASTE";"PAD-JUMPER-3-2OF3_NC_BY_PASTE_YES_SILK_FULL_BOX";"";"";"";
"SJ4";"";"JUMPER-PAD-3-2OF3_NC_BY_PASTE";"PAD-JUMPER-3-2OF3_NC_BY_PASTE_YES_SILK_FULL_BOX";"";"";"";
"SJ5";"D2 Jumper";"JUMPER-PAD-2-NC_BY_TRACE";"PAD-JUMPER-2-NC_BY_TRACE_YES_SILK";"";"";"";
"U1";"ATMEGA328";"ATMEGA328_SMT";"TQFP32-08";"32-Pin Atmega328 part";"IC-09069";"ATMEGA328P";
"U2";"MIC5205";"MIC52053.3V";"SOT23-5";"MIC5205 150mA vreg";"VREG-00822";"";
"U3";"TS3USB221A";"TS3USB221A";"QFN-10-RSE";"DPDT Analog Mux";"IC-12115";"TS3USB221A";
