"Part";"Value";"Device";"Package";"Description";"BOM";
"B1";"1.8-5V";"BATTERY";"JSTPH2";"CR1220 SMT - Digikey: 3001K-ND";"";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"2.2uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"100uF";"C-USC1210";"C1210";"CAPACITOR, American symbol";"";
"C4";"0.1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C6";"100uF";"C-USC1210";"C1210";"CAPACITOR, American symbol";"";
"CN1";"USBA_FEMALE";"USB_TYPEAPTHFML";"USB_HOST-PTH";"USB - Type A Connectors";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"JP1";"";"PINHD-1X6CB";"1X06-CLEANBIG";"PIN HEADER";"";
"L1";"6.8uH";"INDUCTOR-8X8";"INDUCTOR_8X8MM";"Inductors";"";
"LED1";"RED";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED2";"GREEN";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"R1";"1.87M";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R2";"340K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R3";"1.87M";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R4";"200K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R9";"43K 1%";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R10";"49.9K 1%";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R11";"75K 1%";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R12";"49.9K 1%";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R13";"200K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R20";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"T1";"MMUN2133LT1G";"MUN2114T1-PNP_DRIVER-SC59-BEC";"SC59-BEC";"PNP Bias Resistor Transistor";"";
"U$10";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$11";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U1";"TPS61030RSAR";"VREG_TPS6103X";"PVQFN-16";"TPS6103x 4A Boost - 1.8-5.5V Input, Adjustable Output to 5.5V";"";
"X1";"";"TERMBLOCK_1X2";"TERMBLOCK_1X2-3.5MM";"3.5mm Terminal block";"";
"X2";"3.5mm";"TERMBLOCK_1X2";"TERMBLOCK_1X2-3.5MM";"3.5mm Terminal block";"";
