"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"2.2uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"IC1";"74LVC2G34DBVR";"74LVC2G34DBVR";"SOT23-6";"";"";
"IC2";"74AHC1G07DBV";"74AHC1G07DBV";"SOT23-5";"Single Buffer/Driver With Open-Drain Output";"";
"JP1";"";"HEADER-1X570MIL";"1X05_ROUND_70";"PIN HEADER";"";
"JP3";"";"PINHD-1X8BIG";"1X08-BIG";"PIN HEADER";"";
"JP4";"";"PINHD-1X8BIG";"1X08-BIG";"PIN HEADER";"";
"JP5";"";"HEADER-2X3";"2X03_ROUND_70MIL";"PIN HEADER";"";
"JP6";"";"PINHD-1X6B";"1X06-BIG";"PIN HEADER";"";
"LED1";"RED";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED3";"Blue";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"LED4";"Blue";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"R1";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R3";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R4";"10K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R5";"2.2K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R6";"10K";"RESISTOR_0805MP";"_0805MP";"Resistors";"";
"R7";"47 ohm";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R8";"220";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R10";"220";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"SJ1";"";"SOLDERJUMPER_2WAY";"SOLDERJUMPER_2WAY_OPEN_NOPASTE";"2-Way Solder Jumper";"";
"SW1";"SPST_TACT-KMR2";"SPST_TACT-KMR2";"KMR2";"SMT 6mm switch, EVQQ2 series";"";
"SW2";"";"DPDT-EG1390";"EG1390";"";"";
"SW3";"SPST_TACT-EVQQ2";"SPST_TACT-EVQQ2";"EVQ-Q2";"SMT 6mm switch, EVQQ2 series";"";
"U$5";"ARDUINO_R3_ICSP";"ARDUINO_R3_ICSP";"ARDUINOR3_ICSP";"";"";
"U$6";"PINHD-1X10";"PINHD-1X10";"1X10-BIG";"Pin header 1x10 0.1" spacing";"";
"U1";"BlueFruit";"BLUETOOTH_MODULE";"BLUETOOTH_MODULE";"BLUETOOTH MODULE";"";
"U2";"MIC5225-3.3";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
