"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"SW1";"ELAST_PAD_SQUARE_10MM_5.4MM_4X4GRID";1;"";;;
2;"TP1,TP2,TP3,TP4";"TESTPOINT_SMT";4;"";;;
3;"U$2,U$1";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
4;"LED1";"LED3MM-4X4GRID";1;"TBD";;;
5;"D10,D9,D12,D6,D7,D1,D2,D8,D11,D13,D5";"SOD-323";11;"1N4148";;;
6;"JP4,JP2,JP1,JP3";"1X5_SMT";4;"";;;
7;"D4";"SOD-323F";1;"1N4148";;;
8;"U1";"SOP28_300MIL";1;"HT16K33 28SOP";;;
9;"C5";"_0805";1;"10uF";;;
10;"R1,R2";"_0805";2;"10K";;;
11;"R5,R4,R3";"R0805";3;"47K";;;
12;"U$3";"ADAFRUIT_TEXT_20MM";1;"";;;
13;"A0,A1,A2";"SOLDERJUMPER_REFLOW_NOPASTE";3;"";;;
14;"FID3,FID1,FID2";"FIDUCIAL_1MM";3;"FIDUCIAL""";;;
15;"C4,C3,C1,C2";"_0805";4;"";;;
