"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"C1";"1.0uF";"1.0UF-0402-16V-10%";"0402";"1µF ceramic capacitors";"CAP-12417";"1.0uF";
"C2";"1.0uF";"1.0UF-0402-16V-10%";"0402";"1µF ceramic capacitors";"CAP-12417";"1.0uF";
"C3";"1.0uF";"1.0UF-0402-16V-10%";"0402";"1µF ceramic capacitors";"CAP-12417";"1.0uF";
"C4";"1.0uF";"1.0UF-0402-16V-10%";"0402";"1µF ceramic capacitors";"CAP-12417";"1.0uF";
"C5";"0.1uF";"0.1UF-0402-16V-10%";"0402";"0.1µF ceramic capacitors";"CAP-12416";"0.1uF";
"C6";"0.1uF";"0.1UF-0402-16V-10%";"0402";"0.1µF ceramic capacitors";"CAP-12416";"0.1uF";
"C7";"0.1uF";"0.1UF-0402-16V-10%";"0402";"0.1µF ceramic capacitors";"CAP-12416";"0.1uF";
"C8";"1.0uF";"1.0UF-0402-16V-10%";"0402";"1µF ceramic capacitors";"CAP-12417";"1.0uF";
"C9";"1.0uF";"1.0UF-0402-16V-10%";"0402";"1µF ceramic capacitors";"CAP-12417";"1.0uF";
"C10";"10uF";"10UF-POLAR-EIA3216-16V-10%(TANT)";"EIA3216";"10.0µF polarized capacitors";"CAP-00811";"10uF";
"C11";"0.1uF";"0.1UF-0402-16V-10%";"0402";"0.1µF ceramic capacitors";"CAP-12416";"0.1uF";
"C12";"10uF";"10UF-POLAR-EIA3216-16V-10%(TANT)";"EIA3216";"10.0µF polarized capacitors";"CAP-00811";"10uF";
"D1";"RED";"LED-RED0603";"LED-0603";"Red SMD LED";"DIO-00819";"RED";
"FD1";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"MICRO-FIDUCIAL";"Fiducial Alignment Points";"";"";
"FD2";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"MICRO-FIDUCIAL";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame";"";"";
"H1";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"H2";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"H3";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"H4";"STAND-OFF";"STAND-OFF";"STAND-OFF";"#4 Stand Off";"";"";
"J1";"DNP";"CONN_021X02_NO_SILK";"1X02_NO_SILK";"Standard 2-pin 0.1" header. Use with";"";"";
"J2";"DNP";"M05PTH";"1X05";"Header 5";"";"";
"J3";"DNP";"CONN_021X02_NO_SILK";"1X02_NO_SILK";"Standard 2-pin 0.1" header. Use with";"";"";
"J4";"DNP";"M05PTH";"1X05";"Header 5";"";"";
"J5";"DNP";"M02PTH";"1X02@1";"Standard 2-pin 0.1" header. Use with";"";"";
"J6";"DNP";"M02PTH";"1X02@1";"Standard 2-pin 0.1" header. Use with";"";"";
"J7";"DNP";"CONN_01PTH";"1X01";"Header 1";"";"";
"J8";"CORTEX_DEBUGPTH";"CORTEX_DEBUGPTH";"2X5-PTH-1.27MM";"Cortex Debug Connector";"";"";
"JP1";"JUMPER-PAD-2";"JUMPER-PAD-2-NOYES_SILK";"PAD-JUMPER-2-NO_YES_SILK";"";"";"";
"JP2";"JUMPER-PAD-2";"JUMPER-PAD-2-NOYES_SILK";"PAD-JUMPER-2-NO_YES_SILK";"";"";"";
"JP3";"JUMPER-PAD-2";"JUMPER-PAD-2-NOYES_SILK";"PAD-JUMPER-2-NO_YES_SILK";"";"";"";
"JP4";"JUMPER-PAD-2";"JUMPER-PAD-2-NOYES_SILK";"PAD-JUMPER-2-NO_YES_SILK";"";"";"";
