"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"J5,J6";"1X01_NO_SILK";2;"";;;
2;"J1,J3";"JST04_1MM_RA";2;"Qwiic Right Angle";;;
3;"U$25,U$20";"GPIO20";2;"";;;
4;"U$12,U$23,U$7,U$4";"3#3V0";4;"";;;
5;"D2";"LED-0603";1;"GREEN";;;
6;"U$28,U$1";"IN0";2;"";;;
7;"U2";"MSOP8";1;"PCA9536";;;
8;"U3";"VSSOP_8PIN";1;"";;;
9;"J4,J2";"1X04_NO_SILK";2;"PTH";;;
10;"U$17,U$6,U$26,U$9";"SCL9";4;"";;;
11;"C3,C1";"0603";2;"0.1uF";;;
12;"R2";"0603";1;"470";;;
13;"D1";"LED-0603";1;"RED";;;
14;"R7,R6,R3,R4";"0603";4;"2.2k";;;
15;"U$15,U$5,U$27,U$11";"SDA8";4;"";;;
16;"U$24,U$16";"GPIO10";2;"";;;
17;"R1,R5";"0603";2;"1k";;;
18;"U1";"SOT353";1;"74HC1G04";;;
19;"R8";"0603";1;"200k";;;
20;"C2";"0603";1;"10uF";;;
21;"JP4,JP3";"STAND-OFF";2;"STAND-OFF";;;
22;"U$31,U$14";"OUT0";2;"";;;
23;"JP2,JP6,JP5,JP1";"FIDUCIAL-1X2";4;"FIDUCIAL1X2";;;
24;"U$13,U$3,U$8,U$22";"GND1";4;"";;;
25;"Q1";"SOT23-3";1;"20V/4.2A/52mΩ/1.4W";;;
26;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
27;"OUT_LED0";"SMT-JUMPER_2_NC_TRACE_SILK";1;"OUT_LED";;;
28;"U$32";"POWER0";1;"";;;
29;"U$30";"LED_OUT0";1;"";;;
30;"I2C_OUT0,I2C_IN0";"SMT-JUMPER_3_2-NC_TRACE_SILK";2;"JUMPER-SMT_3_2-NC_TRACE_SILK";;;
31;"U$29";"LED_IN0";1;"";;;
32;"IN_LED0";"SMT-JUMPER_2_NC_TRACE_SILK";1;"IN_LED";;;
33;"U$2";"SPARKX-MEDIUM";1;"SPARKX-LOGO4";;;
34;"U$19";"QWIIC0";1;"";;;
35;"U$10,U$18";"I_SUPER2_C-()-03";2;"";;;
36;"U$34";"SWITCH0";1;"";;;
37;"LOGO1";"OSHW-LOGO-MINI";1;"OSHW-LOGOMINI";;;
