"Part";"Value";"Device";"Package";"Description";"BOM";
"BTNA";"6mm";"SWITCH_TACT_SMT_6MM";"6MMX6MM_TACTILE_SMT";"SMT Tact Switches";"";
"BTNB";"6mm";"SWITCH_TACT_SMT_6MM";"6MMX6MM_TACTILE_SMT";"SMT Tact Switches";"";
"C3";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C4";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C5";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C6";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C7";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C8";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C9";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C10";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C11";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C12";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"C13";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C14";"0.1uF";"CAP_CERAMIC0603_NO";"0603-NO";"Ceramic Capacitors";"";
"CONN1";"STEMMA_I2C_QT";"STEMMA_I2C_QT";"JST_SH4";"";"";
"D1";"MBR120";"DIODE-SCHOTTKYSOD-123";"SOD-123";"";"";
"D2";"RED";"LED0603_NOOUTLINE";"CHIPLED_0603_NOOUTLINE";"LED";"";
"D3";"L130-5780001400001";"LEDEV45-21";"EVERLIGHT_45-21";"LED";"";
"D4";"L130-5780001400001";"LEDEV45-21";"EVERLIGHT_45-21";"LED";"";
"D5";"MBR120";"DIODE-SCHOTTKYSOD-123";"SOD-123";"";"";
"D6";"1N4148";"DIODESOD-323";"SOD-323";"Diode";"";
"DISPLAY2";"DISP_LCD_ST7789_1.3IN";"DISP_LCD_ST7789_1.3IN";"TFT_1.3IN_240X240_24P";"";"";
"FID1";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID3";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID4";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"IC1";"LSM6DS33";"LSM6DS33";"LGA16_3X3MM";"";"";
"IC2";"GD25Q16";"SPIFLASH_8PIN";"SOIC8_150MIL";"SOIC8 SPI Flash";"";
"IC3";"LIS3MDL";"LIS3MDL";"LGA12_2X2MM";"Digital output magnetic sensor. ultra-low-power, high-performance 3-axis magnetometer";"";
"IC4";"MIC_PDM";"MIC_PDM_SPK0415";"SPK0415HM4H";"";"";
"L1";"DNP";"INDUCTOR_0805MP";"_0805MP";"Inductors";"";
"LED1";"WS2812B3535";"WS2812B3535";"LED3535";"";"";
"MB1";"MICRO:BIT_EDGE";"MICRO:BIT_EDGE";"MICROBIT_EDGE";"";"";
"MDBT1";"MDBT50";"MDBT50";"MDBT50";"Raytac Corporation";"";
"Q1";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"Q3";"BSS138";"MOSFET-NWIDE";"SOT23-WIDE";"N-Channel Mosfet";"";
"R1";"4.7K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R2";"1K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R3";"4.7K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R4";"10K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R5";"10";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R6";"10";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R7";"1Mohm";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R8";"1Mohm";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R9";"1Mohm";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R10";"22";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R11";"22";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"R12";"10K";"RESISTOR_0603_NOOUT";"0603-NO";"Resistors";"";
"SP1";"SPEAKER_BUZZER5MM";"SPEAKER_BUZZER5MM";"BUZZER_SMT_5MM";"SPEAKER Source: BuerklinAdded PS12 (for part # PS1240 piezo) http://www.ladyada.net/library/pcb/eaglelibrary.html";"";
"SW1";"KMR2";"SWITCH_TACT_SMT_EVQQ2_SMALL";"EVQ-Q2_SMALLER";"SMT Tact Switches";"";
"TP1";"";"TESTPOINTROUND1.5MM";"TESTPOINT_ROUND_1.5MM";"Test Point";"";
"TP2";"";"TESTPOINTROUND1.5MM";"TESTPOINT_ROUND_1.5MM";"Test Point";"";
"TP3";"";"TESTPOINTROUND1.5MM";"TESTPOINT_ROUND_1.5MM";"Test Point";"";
