"Part";"Value";"Device";"Package";"Description";"";
"C1";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C2";"100uF";"CAP_POLG";"PANASONIC_G";"Capacitor Polarized";"";
"C3";"10uF";"CAP_POL1206";"EIA3216";"Capacitor Polarized";"";
"C4";"1uF";"CAP0805";"0805";"Capacitor";"";
"C5";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C6";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C7";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C8";"0.22uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C9";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C10";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C11";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C12";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C13";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C14";"0.22uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C15";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C16";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C17";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C18";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C19";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C20";"0.22uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C21";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C22";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C23";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C24";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C25";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C26";"0.22uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C27";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C28";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C29";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"D1";"B340A";"DIODESMA";"SMA-DIODE";"Diode";"";
"F1";"PTC";"PTCSMD";"PTC-1206";"Resettable Fuse PTC";"";
"J1";"Barrel Jack";"POWER_JACKSMD";"POWER_JACK_SMD";"Power Jack";"";
"JP1";"";"M023.5MM_LOCK";"SCREWTERMINAL-3.5MM-2_LOCK";"Header 2";"";
"JP2";"";"M023.5MM_LOCK";"SCREWTERMINAL-3.5MM-2_LOCK";"Header 2";"";
"JP3";"";"M02PTH";"1X02";"Header 2";"";
"JP4";"";"M02PTH";"1X02";"Header 2";"";
"JP5";"";"M023.5MM_LOCK";"SCREWTERMINAL-3.5MM-2_LOCK";"Header 2";"";
"JP6";"";"M023.5MM_LOCK";"SCREWTERMINAL-3.5MM-2_LOCK";"Header 2";"";
"JP7";"";"M023.5MM_LOCK";"SCREWTERMINAL-3.5MM-2_LOCK";"Header 2";"";
"JP8";"";"M023.5MM_LOCK";"SCREWTERMINAL-3.5MM-2_LOCK";"Header 2";"";
"JP9";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"JP10";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"JP11";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"JP12";"STAND-OFF";"STAND-OFF";"STAND-OFF";"Stand Off";"";
"JP14";"";"M023.5MM_LOCK";"SCREWTERMINAL-3.5MM-2_LOCK";"Header 2";"";
"JP15";"";"M023.5MM_LOCK";"SCREWTERMINAL-3.5MM-2_LOCK";"Header 2";"";
"JP16";"CH1";"M08";"1X08";"Header 8";"";
"JP17";"CH3";"M08";"1X08";"Header 8";"";
"JP18";"CH4";"M08";"1X08";"Header 8";"";
"JP19";"CH2";"M08";"1X08";"Header 8";"";
"JP20";"LOGO-SFENEW";"LOGO-SFENEW";"SFE-NEW-WEBLOGO";"Spark Fun Electronics PCB Logo";"";
"JP21";"";"M02PTH";"1X02";"Header 2";"";
"JP22";"";"M08";"1X08";"Header 8";"";
"LED1";"green";"LED0603";"LED-0603";"LEDs";"";
"LED2";"green";"LED0603";"LED-0603";"LEDs";"";
"LED3";"green";"LED0603";"LED-0603";"LEDs";"";
"LED4";"green";"LED0603";"LED-0603";"LEDs";"";
"LED5";"red";"LED0603";"LED-0603";"LEDs";"";
"R1";"240";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R2";"390";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R3";"Trimpot";"TRIMPOTSMD";"TRIMPOT-3MM";"";"";
"R4";"0.22";"RESISTOR0805-RES";"0805";"Resistor";"";
"R5";"0.22";"RESISTOR0805-RES";"0805";"Resistor";"";
"R6";"20k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R7";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R8";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R9";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R10";"Trimpot";"TRIMPOTSMD";"TRIMPOT-3MM";"";"";
"R11";"0.22";"RESISTOR0805-RES";"0805";"Resistor";"";
"R12";"0.22";"RESISTOR0805-RES";"0805";"Resistor";"";
"R13";"20k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R14";"330";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R15";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R16";"100k";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"R17";"Trimpot";"TRIMPOTSMD";"TRIMPOT-3MM";"";"";
"R18";"0.22";"RESISTOR0805-RES";"0805";"Resistor";"";
