"Part";"Value";"Device";"Package";"Description";"PROD_ID";"VALUE";
"D2";"RED";"LED-RED1206";"LED-1206";"Red SMD LED";"DIO-09912";"RED";
"D3";"WHITE";"LED-WHITE1206";"LED-1206";"White SMD LED";"DIO-09955";"WHITE";
"D4";"BLUE";"LED-BLUE1206";"LED-1206";"Blue SMD LED";"DIO-09911";"BLUE";
"D5";"Yellow";"LED-YELLOWLILYPAD";"LED-1206";"Yellow SMD LED";"DIO-09909";"Yellow";
"D6";"GREEN";"LED-GREEN1206";"LED-1206";"Green SMD LED";"DIO-00862";"GREEN";
"D9";"WHITE";"LED-WHITE1206";"LED-1206";"White SMD LED";"DIO-09955";"WHITE";
"FD1";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD2";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD3";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FD4";"FIDUCIALUFIDUCIAL";"FIDUCIALUFIDUCIAL";"FIDUCIAL-MICRO";"Fiducial Alignment Points";"";"";
"FRAME1";"FRAME-LETTER";"FRAME-LETTER";"CREATIVE_COMMONS";"Schematic Frame - Letter";"";"";
"LOGO1";"SFE_LOGO_FLAME.1_INCH";"SFE_LOGO_FLAME.1_INCH";"SFE_LOGO_FLAME_.1";"SparkFun Flame Logo";"";"";
"LOGO2";"OSHW-LOGOMINI";"OSHW-LOGOMINI";"OSHW-LOGO-MINI";"Open-Source Hardware (OSHW) Logo";"";"";
"LOGO8";"REVISION";"REVISION";"REVISION";""Revision By" Text";"";"";
"LOGO15";"OSHW-LOGOMINI";"OSHW-LOGOMINI";"OSHW-LOGO-MINI";"Open-Source Hardware (OSHW) Logo";"";"";
"LOGO16";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME.1_INCH";"SFE_LOGO_NAME_.1";"SparkFun Font Logo";"";"";
"R2";"330";"330OHM-0603-1/10W-1%";"0603";"330Ω resistor";"RES-00818";"330";
"R3";"330";"330OHM-0603-1/10W-1%";"0603";"330Ω resistor";"RES-00818";"330";
"R4";"150";"150OHM-0603-1/10W-1%";"0603";"150Ω resistor";"RES-11028";"150";
"R5";"330";"330OHM-0603-1/10W-1%";"0603";"330Ω resistor";"RES-00818";"330";
"R6";"150";"150OHM-0603-1/10W-1%";"0603";"150Ω resistor";"RES-11028";"150";
"R7";"330";"330OHM-0603-1/10W-1%";"0603";"330Ω resistor";"RES-00818";"330";
"U$1";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$2";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$3";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$6";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$7";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$8";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$10";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$11";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$13";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$16";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$18";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$19";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$20";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$21";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$28";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$30";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$32";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$33";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$34";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
"U$38";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"TAB_GATOR_MINI";"";"";"";
