"Part";"Value";"Device";"Package";"Description";"";
"C1";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C2";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C3";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C4";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"C5";"0.1uF";"CAP0402-CAP";"0402-CAP";"Capacitor";"";
"J1";"SEWTAP6";"SEWTAP6";"PETAL-SMALL-2SIDE";"";"";
"J2";"SEWTAP6";"SEWTAP6";"PETAL-SMALL-2SIDE";"";"";
"J3";"SEWTAP6";"SEWTAP6";"PETAL-SMALL-2SIDE";"";"";
"J4";"SEWTAP6";"SEWTAP6";"PETAL-SMALL-2SIDE";"";"";
"J5";"SEWTAP6";"SEWTAP6";"PETAL-SMALL-2SIDE";"";"";
"J6";"SEWTAP-NOHOLE2";"SEWTAP-NOHOLE2";"PETAL-NOHOLE-2SIDE";"";"";
"R1";"0";"RESISTOR0402-RES";"0402-RES";"Resistor";"";
"U$4";"LOGO-LP";"LOGO-LPLP";"LOGO-LILYPAD";"";"";
"U$7";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"CREATIVE_COMMONS";"";"";
"U1";"ADXL335";"ADXL335";"LFCSP-16";"";"";
