"Part";"Value";"Device";"Package";"Description";"BOM";
"C1";"1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C2";"1uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C3";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"C4";"10uF";"CAP_CERAMIC0805-NOOUTLINE";"0805-NO";"Ceramic Capacitors";"";
"D1";"RED";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"D2";"GREEN";"LED0805_NOOUTLINE";"CHIPLED_0805_NOOUTLINE";"LED";"";
"D3";"MBR120";"DIODE-SCHOTTKYSOD-123";"SOD-123";"";"";
"D4";"1n4148";"DIODESOD-323";"SOD-323";"Diode";"";
"D5";"1n4148";"DIODESOD-323";"SOD-323";"Diode";"";
"D6";"1n4148";"DIODESOD-323";"SOD-323";"Diode";"";
"D7";"1n4148";"DIODESOD-323";"SOD-323";"Diode";"";
"D8";"MBR120";"DIODE-SCHOTTKYSOD-123";"SOD-123";"";"";
"FID1";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"FID2";"FIDUCIAL""";"FIDUCIAL""";"FIDUCIAL_1MM";"Fiducial Alignment Points";"EXCLUDE";
"JP1";"";"HEADER-1X876MIL";"1X08_ROUND_76";"PIN HEADER";"";
"R1";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R2";"1K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R3";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R4";"100K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"R7";"2K";"RESISTOR0805_NOOUTLINE";"0805-NO";"Resistors";"";
"SW1";"EG1319";"SWITCH_DPDTEG1390";"EG1390";"Switch - DPDT";"";
"TP1";"SWCLK";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"TP2";"SWDIO";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"TP3";"FCTRST";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"U$28";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U$29";"MOUNTINGHOLE2.5";"MOUNTINGHOLE2.5";"MOUNTINGHOLE_2.5_PLATED";"Mounting Hole";"EXCLUDE";
"U1";"";"NRF51822_MODULE_MDBT40";"BLE_MODULE_RAYTAC_MDBT40";"nRF51822 Bluetooth Low Energy Module";"";
"U2";"MIC5225-3.3";"VREG_SOT23-5";"SOT23-5";"SOT23-5 Fixed Voltage Regulators";"";
"VTREF";"FCTRST";"TESTPOINT1.5X2.0MM_NOCREAM";"PAD-1.5X2.0";"Test Point";"";
"X1";"JST 2PH";"CON_JST_PH_2PIN";"JSTPH2";"JST 2-Pin Right-Angle Connector";"";
"Y1";"32.768kHz (535-9166-2-ND)";"CRYSTAL2.0X6.0_32.768";"CRYSTAL_CYL_2X6MM_SMT";"Crystals";"";
