"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"JP1";"1X03_OVAL";1;"0.1" Header";;;
2;"FID3,FID2";"FIDUCIAL_1MM";2;"FIDUCIAL_1MM";;;
3;"U$13";"TMP235_FRONT";1;"";;;
4;"R3";"0603-NO";1;"1K";;;
5;"X1";"SC70-5";1;"TMP235_DCKR";;;
6;"U$1,U$8";"MOUNTINGHOLE_2.5_PLATED";2;"MOUNTINGHOLE2.5";;;
7;"X4";"JSTPH3";1;"JST PH 3";;;
8;"C1";"0805-NO";1;"1uF";;;
9;"D2";"CHIPLED_0805_NOOUTLINE";1;"GREEN";;;
10;"U$12";"TMP235_BACK";1;"";;;
11;"U$5";"PCBFEAT-REV-040";1;"";;;
12;"SJ1";"SOLDERJUMPER_CLOSEDWIRE";1;"";;;
